주간_시작일,상품명,target_audience,수량,금액,평점,배송소요시간,카테고리,브랜드,spend,clicks,impressions,conversions,roas
2024-02-26,Cough Syrup,All,4,2810.3,4.0,22.5,Pharmacy,Dalal PLC,45479.43,7248,71803,860,2.632857142857143
2024-02-26,Cough Syrup,New Users,3,2057.1099999999997,3.0,12.5,Pharmacy,"Savant, Batta and Mander",67288.18,9821,94368,1159,3.043
2024-02-26,Cough Syrup,Premium,2,1154.26,5.0,16.0,Pharmacy,Hayer-Banerjee,27401.34,7372,53516,576,2.812727272727273
2024-03-04,Cough Syrup,Inactive,3,2297.28,5.0,9.0,Pharmacy,Balan-Madan,47258.07,8280,84128,776,2.742
2024-03-04,Cough Syrup,Premium,3,985.53,3.0,15.0,Pharmacy,"Savant, Batta and Mander",59235.97,10393,110300,726,2.897777777777778
2024-03-25,Cough Syrup,All,3,783.0899999999999,3.0,13.0,Pharmacy,Char-Divan,46583.74,8746,97499,960,2.462222222222222
2024-03-25,Cough Syrup,Inactive,4,1771.1999999999998,4.0,21.0,Pharmacy,"Savant, Batta and Mander",47899.48,8783,92801,791,2.66375
2024-03-25,Cough Syrup,New Users,1,328.51,4.0,15.0,Pharmacy,"Savant, Batta and Mander",43831.46,6865,87257,633,2.6438461538461535
2024-04-08,Cough Syrup,All,5,2354.43,3.5,14.5,Pharmacy,Char-Divan,39984.67,9077,78757,957,2.767857142857143
2024-04-08,Cough Syrup,New Users,3,271.68,5.0,32.0,Pharmacy,Ram-Suri,55421.97,11210,107238,1070,2.5657894736842106
2024-04-08,Cough Syrup,Premium,3,2633.67,3.0,25.0,Pharmacy,Pant LLC,46345.15,10007,91731,1044,2.896470588235294
2024-04-15,Cough Syrup,Premium,3,2357.01,4.0,11.0,Pharmacy,Kurian-Chhabra,39787.88,7161,64296,825,2.795714285714286
2024-04-22,Cough Syrup,New Users,4,2093.3999999999996,4.0,25.0,Pharmacy,Char-Divan,31959.11,7720,86281,791,3.1738461538461538
2024-04-22,Cough Syrup,Premium,1,217.4,3.0,18.0,Pharmacy,Edwin and Sons,47550.15,8368,96074,822,2.71625
2024-04-29,Cough Syrup,New Users,2,1728.6,4.0,11.0,Pharmacy,Dalal PLC,47713.35,8335,91571,727,2.9957142857142856
2024-04-29,Cough Syrup,Premium,2,1728.6,2.0,13.0,Pharmacy,Dalal PLC,38096.6,8378,78839,740,2.8623076923076924
2024-05-13,Cough Syrup,All,1,577.13,2.0,12.0,Pharmacy,Hayer-Banerjee,48601.899999999994,8408,71656,696,2.5
2024-05-13,Cough Syrup,Inactive,2,1755.78,4.0,25.0,Pharmacy,Pant LLC,46092.13,6484,79942,703,2.5515384615384615
2024-05-13,Cough Syrup,Premium,1,577.13,4.0,13.0,Pharmacy,Hayer-Banerjee,42135.32,8737,79719,672,3.0507142857142857
2024-05-20,Cough Syrup,New Users,3,985.53,2.0,23.0,Pharmacy,"Savant, Batta and Mander",52303.49,9885,75426,926,2.8547058823529414
2024-05-20,Cough Syrup,Premium,1,877.89,5.0,39.0,Pharmacy,Pant LLC,68183.27,12961,145810,1275,2.8070833333333334
2024-05-27,Cough Syrup,All,2,181.12,4.0,6.0,Pharmacy,Ram-Suri,50473.36,10173,75535,891,2.605882352941176
2024-06-10,Cough Syrup,New Users,3,652.2,2.0,16.0,Pharmacy,Edwin and Sons,52904.81,9000,102343,859,2.7894117647058825
2024-06-10,Cough Syrup,Premium,2,522.06,4.0,11.0,Pharmacy,Char-Divan,22534.43,4202,59440,313,2.628888888888889
2024-06-17,Cough Syrup,New Users,3,2297.28,4.0,18.0,Pharmacy,Balan-Madan,42560.979999999996,7675,98536,669,2.7271428571428573
2024-06-24,Cough Syrup,Inactive,1,217.4,2.0,16.0,Pharmacy,Edwin and Sons,44085.83,7835,68802,957,2.520625
2024-06-24,Cough Syrup,New Users,1,765.76,4.0,10.0,Pharmacy,Balan-Madan,45203.41,9838,79237,837,2.743333333333333
2024-06-24,Cough Syrup,Premium,3,2633.67,2.0,15.0,Pharmacy,Pant LLC,56698.67,10794,106024,1027,2.6785
2024-07-01,Cough Syrup,New Users,2,1154.26,4.0,11.0,Pharmacy,Hayer-Banerjee,37148.18,6483,71605,823,3.2775
2024-07-01,Cough Syrup,Premium,3,2357.01,1.0,21.0,Pharmacy,Kurian-Chhabra,45191.81,8792,71602,754,2.5915384615384616
2024-07-08,Cough Syrup,All,2,1571.34,4.0,29.0,Pharmacy,Kurian-Chhabra,47402.85,7660,93998,842,2.634375
2024-07-08,Cough Syrup,New Users,5,3868.62,3.5,21.5,Pharmacy,Balan-Madan,28136.59,5554,33886,525,2.6055555555555556
2024-07-08,Cough Syrup,Premium,3,1989.6299999999999,3.0,21.0,Pharmacy,Dalal PLC,56124.15,12405,111009,841,2.685263157894737
2024-07-15,Cough Syrup,All,2,1571.34,2.0,25.0,Pharmacy,Kurian-Chhabra,59181.03,9778,88717,1150,3.0316666666666667
2024-07-15,Cough Syrup,Premium,1,785.67,2.0,21.0,Pharmacy,Kurian-Chhabra,35875.44,8031,66485,804,2.974285714285714
2024-07-22,Cough Syrup,Inactive,2,181.12,1.0,13.0,Pharmacy,Ram-Suri,57422.01,9796,90372,847,2.6625
2024-07-22,Cough Syrup,New Users,1,864.3,3.0,9.0,Pharmacy,Dalal PLC,48996.67,8624,74539,985,2.82375
2024-07-29,Cough Syrup,All,1,328.51,4.0,19.0,Pharmacy,"Savant, Batta and Mander",31118.879999999997,6446,61768,752,2.8975000000000004
2024-07-29,Cough Syrup,Inactive,2,1154.26,3.0,13.0,Pharmacy,Hayer-Banerjee,68692.79000000001,12379,121882,1163,2.644090909090909
2024-07-29,Cough Syrup,Premium,1,765.76,3.0,14.0,Pharmacy,Balan-Madan,46036.049999999996,9818,86495,847,2.929375
2024-08-05,Cough Syrup,Inactive,1,877.89,4.0,22.0,Pharmacy,Pant LLC,61726.62,10366,114394,937,2.7026315789473685
2024-08-12,Cough Syrup,Premium,6,3315.14,3.25,22.25,Pharmacy,Hayer-Banerjee,38786.15,12063,95529,1079,2.9188235294117644
2024-08-26,Cough Syrup,All,3,2633.67,1.0,14.0,Pharmacy,Pant LLC,57594.12,9927,100607,1246,3.0136842105263155
2024-08-26,Cough Syrup,Inactive,3,2297.28,4.0,14.0,Pharmacy,Balan-Madan,42613.38,7763,87084,906,2.865
2024-08-26,Cough Syrup,New Users,2,1728.6,4.0,9.0,Pharmacy,Dalal PLC,43269.18,4843,67564,743,2.4861538461538464
2024-09-02,Cough Syrup,New Users,4,2618.04,4.0,28.5,Pharmacy,Kurian-Chhabra,42795.72,5808,84907,602,2.8225
2024-09-02,Cough Syrup,Premium,1,864.3,1.0,18.0,Pharmacy,Dalal PLC,48772.36,8178,86140,782,2.684705882352941
2024-09-09,Cough Syrup,All,2,434.8,4.0,17.0,Pharmacy,Edwin and Sons,51231.57,9462,101292,1061,2.7070588235294117
2024-09-09,Cough Syrup,Inactive,1,328.51,4.0,23.0,Pharmacy,"Savant, Batta and Mander",41550.04,8481,82107,728,2.5335714285714284
2024-09-09,Cough Syrup,Premium,6,3282.8100000000004,2.0,15.5,Pharmacy,"Savant, Batta and Mander",43990.4,6663,73849,666,2.8057142857142856
2024-09-16,Cough Syrup,New Users,4,2053.58,3.5,15.5,Pharmacy,Char-Divan,61225.21,9322,98678,798,2.791578947368421
2024-09-23,Cough Syrup,Premium,3,1731.39,5.0,15.0,Pharmacy,Hayer-Banerjee,57505.02,9785,100971,1037,2.857222222222222
2024-10-07,Cough Syrup,All,1,217.4,5.0,19.0,Pharmacy,Edwin and Sons,56869.71,13097,85010,878,3.0123529411764705
2024-10-14,Cough Syrup,Inactive,2,181.12,4.0,11.0,Pharmacy,Ram-Suri,46139.17,9873,98081,912,2.8305882352941176
2024-10-21,Cough Syrup,All,3,2633.67,3.0,32.0,Pharmacy,Pant LLC,42054.95,7499,64990,710,2.8969230769230765
2024-10-21,Cough Syrup,Inactive,2,657.02,4.0,41.0,Pharmacy,"Savant, Batta and Mander",67717.91,11409,146839,1048,2.720833333333333
2023-04-03,Curd,Inactive,2,963.26,4.0,30.0,Dairy & Breakfast,Shetty and Sons,34810.75,7288,73510,673,2.2623076923076924
2023-04-03,Curd,Premium,3,2731.32,3.0,19.0,Dairy & Breakfast,Handa PLC,45935.7,9014,108996,961,2.818125
2023-04-17,Curd,New Users,2,963.26,3.0,17.0,Dairy & Breakfast,Shetty and Sons,35359.79,5455,64341,577,2.518181818181818
2023-05-08,Curd,Inactive,1,910.44,4.0,7.0,Dairy & Breakfast,Handa PLC,26339.56,6484,55710,586,2.748
2023-05-22,Curd,Inactive,1,481.63,3.0,28.0,Dairy & Breakfast,Shetty and Sons,41940.92,7036,63237,780,2.6392307692307693
2023-06-12,Curd,All,1,449.97,1.0,22.0,Dairy & Breakfast,Pau and Sons,65846.36,9428,106752,840,2.7045000000000003
2023-06-12,Curd,New Users,2,899.94,2.0,32.0,Dairy & Breakfast,Pau and Sons,32524.37,6623,62760,546,2.7758333333333334
2023-06-19,Curd,Inactive,1,493.19,3.0,15.0,Dairy & Breakfast,Mani PLC,70140.31,12667,130885,1290,2.590869565217391
2023-07-03,Curd,Premium,2,986.38,2.0,16.0,Dairy & Breakfast,Mani PLC,42389.51,7869,85360,847,2.7786666666666666
2023-07-17,Curd,Inactive,2,899.94,2.0,22.0,Dairy & Breakfast,Pau and Sons,53340.71,11576,101180,807,2.7725
2023-07-17,Curd,New Users,2,963.26,3.0,35.0,Dairy & Breakfast,Shetty and Sons,59176.87,8565,107354,982,2.415294117647059
2023-07-31,Curd,All,1,481.63,2.0,7.0,Dairy & Breakfast,Shetty and Sons,36304.24,6213,64302,771,2.732727272727273
2023-08-07,Curd,All,1,493.19,5.0,19.0,Dairy & Breakfast,Mani PLC,37545.88,6993,87504,725,2.77
2023-08-21,Curd,All,3,2731.32,1.0,19.0,Dairy & Breakfast,Handa PLC,34749.41,5993,61433,635,2.901818181818182
2023-08-21,Curd,Premium,2,963.26,4.0,19.0,Dairy & Breakfast,Shetty and Sons,50311.37,12728,104313,780,2.6957894736842105
2023-09-04,Curd,New Users,2,974.8199999999999,3.5,14.5,Dairy & Breakfast,Shetty and Sons,37961.32,7021,51294,611,2.64
2023-09-25,Curd,New Users,1,481.63,2.0,14.0,Dairy & Breakfast,Shetty and Sons,42890.94,6148,78650,738,2.829230769230769
2023-09-25,Curd,Premium,1,481.63,3.0,11.0,Dairy & Breakfast,Shetty and Sons,57554.71,8979,126897,1013,2.6420000000000003
2023-10-02,Curd,New Users,2,899.94,3.0,15.0,Dairy & Breakfast,Pau and Sons,66260.29000000001,9576,101616,920,2.772777777777778
2023-10-02,Curd,Premium,2,986.38,3.0,14.0,Dairy & Breakfast,Mani PLC,44962.38,7238,68562,737,2.9
2023-10-09,Curd,All,3,1444.89,4.0,18.0,Dairy & Breakfast,Shetty and Sons,39382.64,5060,56303,680,3.1174999999999997
2023-10-16,Curd,New Users,1,481.63,3.0,13.0,Dairy & Breakfast,Shetty and Sons,42603.69,8544,77708,811,2.598
2023-10-23,Curd,New Users,2,899.94,3.0,28.0,Dairy & Breakfast,Pau and Sons,14268.95,4145,49901,428,2.575714285714286
2023-11-06,Curd,Inactive,1,493.19,3.0,18.0,Dairy & Breakfast,Mani PLC,45682.46,9224,79717,867,2.5733333333333333
2023-11-13,Curd,Premium,2,963.26,4.0,16.0,Dairy & Breakfast,Shetty and Sons,49246.76,7391,86469,724,2.6806666666666668
2023-11-20,Curd,Inactive,2,1820.88,4.0,12.0,Dairy & Breakfast,Handa PLC,39585.86,7905,65483,729,2.5942857142857143
2023-11-20,Curd,New Users,3,2731.32,5.0,26.0,Dairy & Breakfast,Handa PLC,48614.31,11025,103325,1215,2.6894736842105265
2023-11-27,Curd,New Users,1,493.19,3.0,36.0,Dairy & Breakfast,Mani PLC,35592.63,6646,63169,704,2.838461538461538
2023-11-27,Curd,Premium,2,899.94,2.0,35.0,Dairy & Breakfast,Pau and Sons,52000.32,11256,126948,1043,2.7352631578947366
2023-12-04,Curd,New Users,2,1820.88,3.0,19.0,Dairy & Breakfast,Handa PLC,37636.46,7938,78492,707,2.8153846153846156
2023-12-11,Curd,All,1,910.44,4.0,11.0,Dairy & Breakfast,Handa PLC,54870.52,8217,90832,969,2.8327777777777774
2023-12-25,Curd,Premium,1,910.44,5.0,14.0,Dairy & Breakfast,Handa PLC,41944.23,8368,77566,793,2.728
2024-01-08,Curd,All,2,986.38,4.0,21.0,Dairy & Breakfast,Mani PLC,60311.16,10139,82895,950,2.6038888888888887
2024-01-08,Curd,New Users,3,2731.32,3.0,13.0,Dairy & Breakfast,Handa PLC,52948.66,12384,95957,987,2.83
2024-01-15,Curd,Inactive,2,986.38,4.0,24.0,Dairy & Breakfast,Mani PLC,44851.57,8696,92016,1040,2.824375
2024-01-22,Curd,New Users,1,910.44,4.0,11.0,Dairy & Breakfast,Handa PLC,51695.39,9980,88737,1156,2.8421052631578947
2024-01-29,Curd,Premium,1,481.63,4.0,31.0,Dairy & Breakfast,Shetty and Sons,54636.56,8867,103201,960,3.0655555555555556
2024-02-26,Curd,Inactive,3,1479.57,3.0,12.0,Dairy & Breakfast,Mani PLC,65180.04,10819,89375,1008,2.828888888888889
2024-03-04,Curd,All,3,2731.32,3.0,48.0,Dairy & Breakfast,Handa PLC,43578.61,7724,93229,744,2.972857142857143
2024-03-11,Curd,Premium,1,910.44,3.0,19.0,Dairy & Breakfast,Handa PLC,47296.33,7499,75021,780,2.4764285714285714
2024-03-18,Curd,Premium,1,449.97,2.0,30.0,Dairy & Breakfast,Pau and Sons,55150.46,8590,78379,1012,2.6925
2024-04-01,Curd,Inactive,2,986.38,1.0,13.0,Dairy & Breakfast,Mani PLC,50553.270000000004,10414,87494,809,2.5146666666666664
2024-04-01,Curd,Premium,1,481.63,5.0,14.0,Dairy & Breakfast,Shetty and Sons,41199.79,6303,86785,842,2.801333333333333
2024-04-08,Curd,All,2,899.94,3.0,21.0,Dairy & Breakfast,Pau and Sons,39984.67,9077,78757,957,2.767857142857143
2024-04-15,Curd,All,2,899.94,1.0,11.0,Dairy & Breakfast,Pau and Sons,71479.47,11886,118898,1307,2.838181818181818
2024-04-29,Curd,New Users,2,931.6,2.0,13.0,Dairy & Breakfast,Pau and Sons,47713.35,8335,91571,727,2.9957142857142856
2024-05-13,Curd,New Users,1,910.44,4.0,20.0,Dairy & Breakfast,Handa PLC,55596.35,12963,128327,1064,2.669090909090909
2024-05-20,Curd,Inactive,2,986.38,5.0,7.0,Dairy & Breakfast,Mani PLC,40423.51,7093,59479,709,2.7758333333333334
2024-05-20,Curd,New Users,3,2731.32,3.0,35.0,Dairy & Breakfast,Handa PLC,52303.49,9885,75426,926,2.8547058823529414
2024-05-27,Curd,Premium,1,493.19,5.0,30.0,Dairy & Breakfast,Mani PLC,29399.73,5532,59854,581,2.948
2024-06-03,Curd,Inactive,2,963.26,2.0,5.0,Dairy & Breakfast,Shetty and Sons,64498.57,9673,116289,1013,2.4405
2024-06-03,Curd,Premium,1,481.63,2.0,17.0,Dairy & Breakfast,Shetty and Sons,47004.090000000004,9764,78621,750,2.9831250000000002
2024-06-17,Curd,All,1,449.97,1.0,21.0,Dairy & Breakfast,Pau and Sons,41747.9,6255,75385,692,2.6700000000000004
2024-06-17,Curd,Premium,1,493.19,5.0,44.0,Dairy & Breakfast,Mani PLC,48445.21,9460,91713,656,2.45625
2024-07-08,Curd,All,2,963.26,4.0,23.0,Dairy & Breakfast,Shetty and Sons,47402.85,7660,93998,842,2.634375
2024-07-22,Curd,New Users,2,963.26,4.0,20.0,Dairy & Breakfast,Shetty and Sons,48996.67,8624,74539,985,2.82375
2024-07-29,Curd,Inactive,3,1479.57,1.0,22.0,Dairy & Breakfast,Mani PLC,68692.79000000001,12379,121882,1163,2.644090909090909
2024-08-05,Curd,New Users,3,1479.57,5.0,21.0,Dairy & Breakfast,Mani PLC,39713.62,7291,85509,815,2.8857142857142857
2024-08-12,Curd,Inactive,1,493.19,3.0,15.0,Dairy & Breakfast,Mani PLC,60186.090000000004,10495,95509,1056,2.843888888888889
2024-08-26,Curd,All,1,493.19,4.0,23.0,Dairy & Breakfast,Mani PLC,57594.12,9927,100607,1246,3.0136842105263155
2024-08-26,Curd,Premium,2,899.94,5.0,15.0,Dairy & Breakfast,Pau and Sons,45352.09,8869,97777,771,2.766
2024-09-09,Curd,New Users,3,1349.91,5.0,26.0,Dairy & Breakfast,Pau and Sons,49142.55,9629,117667,918,2.8744444444444444
2024-09-16,Curd,Inactive,2,899.94,1.0,21.0,Dairy & Breakfast,Pau and Sons,30729.329999999998,6748,48770,528,2.5654545454545454
2024-09-23,Curd,All,1,910.44,2.0,10.0,Dairy & Breakfast,Handa PLC,47070.4,9221,83464,954,2.551875
2024-09-23,Curd,Inactive,2,986.38,3.0,9.0,Dairy & Breakfast,Mani PLC,48481.94,9216,77302,763,2.8266666666666667
2024-09-30,Curd,New Users,2,963.26,4.0,18.0,Dairy & Breakfast,Shetty and Sons,59587.56,11047,129928,1077,2.5923809523809522
2024-09-30,Curd,Premium,3,2731.32,1.0,20.0,Dairy & Breakfast,Handa PLC,38653.62,7299,53808,715,2.495
2024-10-14,Curd,All,3,1479.57,3.5,26.5,Dairy & Breakfast,Mani PLC,43145.28,7862,86509,849,2.717142857142857
2024-10-14,Curd,New Users,3,1479.57,5.0,11.0,Dairy & Breakfast,Mani PLC,44940.66,9939,70149,1089,3.1075
2023-03-13,Detergent,All,2,325.34,4.0,11.0,Household Care,Lalla-Srinivasan,27332.13,4227,60880,578,2.69
2023-03-20,Detergent,Inactive,1,193.46,1.0,19.0,Household Care,"Parikh, Oak and Kara",57860.53,11203,115259,1350,2.946842105263158
2023-03-27,Detergent,New Users,1,163.03,5.0,19.0,Household Care,Bir PLC,39971.66,8049,69942,964,3.0021428571428572
2023-04-10,Detergent,Inactive,3,580.38,1.0,10.0,Household Care,"Parikh, Oak and Kara",42929.31,6259,83522,780,2.48
2023-04-10,Detergent,Premium,2,325.34,3.0,7.0,Household Care,Lalla-Srinivasan,52395.81,10599,90895,983,2.663888888888889
2023-04-17,Detergent,All,5,685.88,3.0,21.333333333333332,Household Care,Bir PLC,49074.31,9869,114150,1028,2.7422222222222223
2023-04-17,Detergent,Inactive,3,2918.07,5.0,11.0,Household Care,Dutta-Halder,55584.33,7594,76990,832,2.6413333333333333
2023-04-17,Detergent,New Users,1,193.46,2.0,15.0,Household Care,"Parikh, Oak and Kara",35359.79,5455,64341,577,2.518181818181818
2023-05-08,Detergent,All,1,33.76,5.0,11.0,Household Care,Varkey LLC,43120.64,8427,84971,717,2.6133333333333337
2023-05-08,Detergent,Premium,1,163.03,3.0,9.0,Household Care,Bir PLC,62558.4,9978,113390,996,2.4765
2023-05-15,Detergent,All,1,193.46,4.0,8.0,Household Care,"Parikh, Oak and Kara",52672.02,10653,82908,1130,3.167222222222222
2023-05-15,Detergent,New Users,6,977.0999999999999,3.5,24.0,Household Care,Lalla-Srinivasan,46403.020000000004,8224,107575,943,2.8294117647058825
2023-05-15,Detergent,Premium,2,136.98,1.0,19.0,Household Care,Edwin-Lall,41141.54,8323,78769,783,2.9407692307692312
2023-05-22,Detergent,All,3,489.09,3.0,24.0,Household Care,Bir PLC,54328.75,7469,85198,791,3.136
2023-06-05,Detergent,Premium,3,489.09,5.0,10.0,Household Care,Bir PLC,53568.17,10356,83398,907,2.900588235294118
2023-06-12,Detergent,Inactive,2,325.34,4.0,30.0,Household Care,Lalla-Srinivasan,35757.04,8441,73213,833,2.9614285714285713
2023-06-26,Detergent,Inactive,3,101.28,5.0,17.0,Household Care,Varkey LLC,47337.12,10464,121776,1006,2.855
2023-06-26,Detergent,New Users,2,325.34,5.0,19.0,Household Care,Lalla-Srinivasan,47873.51,10316,96487,732,2.69375
2023-07-03,Detergent,Inactive,1,972.69,4.0,11.0,Household Care,Dutta-Halder,43269.45,5844,54507,661,2.9933333333333336
2023-07-03,Detergent,Premium,1,162.67,3.0,17.0,Household Care,Lalla-Srinivasan,42389.51,7869,85360,847,2.7786666666666666
2023-07-10,Detergent,All,2,88.18,3.0,26.0,Household Care,Mangal-Sathe,54765.65,7680,86867,987,2.74
2023-07-10,Detergent,New Users,3,101.28,4.0,22.0,Household Care,Varkey LLC,42985.99,7308,84546,869,2.7592857142857143
2023-07-17,Detergent,Premium,2,67.52,2.0,11.0,Household Care,Varkey LLC,50431.26,8868,94848,1008,2.422941176470588
2023-07-31,Detergent,Inactive,3,132.27,3.0,17.0,Household Care,Mangal-Sathe,37271.01,7421,82581,782,2.656875
2023-07-31,Detergent,New Users,1,972.69,5.0,26.0,Household Care,Dutta-Halder,54874.95,10482,99265,903,2.6105555555555555
2023-07-31,Detergent,Premium,1,68.49,1.0,13.0,Household Care,Edwin-Lall,54607.26,7914,83940,996,2.642777777777778
2023-08-14,Detergent,Premium,3,489.09,3.0,11.0,Household Care,Bir PLC,31054.84,7578,47772,630,2.4945454545454546
2023-08-21,Detergent,Inactive,1,972.69,1.0,12.0,Household Care,Dutta-Halder,55256.8,10778,133351,1051,2.721818181818182
2023-08-28,Detergent,All,2,1945.38,4.0,21.0,Household Care,Dutta-Halder,38827.78,6184,54966,650,2.861666666666667
2023-09-11,Detergent,Premium,5,519.19,3.6666666666666665,15.666666666666666,Household Care,Mangal-Sathe,65410.74,10247,95475,1151,2.3466666666666667
2023-09-18,Detergent,All,2,1945.38,5.0,25.0,Household Care,Dutta-Halder,46118.44,9019,92787,953,2.9362500000000002
2023-09-18,Detergent,Inactive,6,3019.3500000000004,3.5,22.5,Household Care,Varkey LLC,34751.3,4847,57901,622,2.4541666666666666
2023-09-18,Detergent,Premium,2,326.06,4.0,25.0,Household Care,Bir PLC,48082.02,7002,73539,838,2.2814285714285716
2023-09-25,Detergent,Premium,3,2918.07,3.0,14.0,Household Care,Dutta-Halder,57554.71,8979,126897,1013,2.6420000000000003
2023-11-06,Detergent,All,2,325.34,4.0,40.0,Household Care,Lalla-Srinivasan,36042.15,6787,66737,767,2.924285714285714
2023-11-06,Detergent,Inactive,3,488.01,2.0,27.0,Household Care,Lalla-Srinivasan,45682.46,9224,79717,867,2.5733333333333333
2023-11-13,Detergent,Inactive,2,325.34,1.0,19.0,Household Care,Lalla-Srinivasan,51092.15,12733,111478,1360,2.894761904761905
2023-11-20,Detergent,All,1,193.46,4.0,19.0,Household Care,"Parikh, Oak and Kara",57442.38,10851,103540,830,2.5741176470588236
2023-12-04,Detergent,Premium,2,386.92,3.0,25.0,Household Care,"Parikh, Oak and Kara",25263.09,7029,53386,418,2.5244444444444443
2023-12-11,Detergent,Inactive,3,488.01,4.0,11.0,Household Care,Lalla-Srinivasan,20027.67,2380,38212,347,3.028333333333333
2024-01-01,Detergent,All,2,1945.38,3.0,50.0,Household Care,Dutta-Halder,63804.51,9252,118564,1275,2.4690000000000003
2024-01-15,Detergent,Inactive,3,132.27,5.0,23.0,Household Care,Mangal-Sathe,44851.57,8696,92016,1040,2.824375
2024-01-15,Detergent,New Users,3,132.27,4.0,21.0,Household Care,Mangal-Sathe,44398.89,8534,64222,801,3.0592307692307688
2024-01-22,Detergent,New Users,1,68.49,4.0,7.0,Household Care,Edwin-Lall,51695.39,9980,88737,1156,2.8421052631578947
2024-01-22,Detergent,Premium,3,205.47,4.0,17.0,Household Care,Edwin-Lall,41561.61,7344,64736,803,2.5613333333333332
2024-01-29,Detergent,All,2,88.18,4.0,11.0,Household Care,Mangal-Sathe,47189.21,9148,89216,874,2.998125
2024-01-29,Detergent,Inactive,4,712.98,4.0,25.0,Household Care,"Parikh, Oak and Kara",27637.24,5344,37342,593,2.824
2024-01-29,Detergent,New Users,2,88.18,4.0,13.0,Household Care,Mangal-Sathe,52265.43,12524,114664,1044,2.5005263157894735
2024-01-29,Detergent,Premium,1,162.67,3.0,16.0,Household Care,Lalla-Srinivasan,54636.56,8867,103201,960,3.0655555555555556
2024-02-05,Detergent,All,2,67.52,1.0,13.0,Household Care,Varkey LLC,52889.51,9910,92258,1033,3.1705555555555556
2024-02-05,Detergent,New Users,4,651.4,4.5,17.0,Household Care,Lalla-Srinivasan,50180.9,11189,94212,1084,2.7083333333333335
2024-02-12,Detergent,Premium,3,101.28,1.0,15.0,Household Care,Varkey LLC,44022.37,7299,62185,773,2.532857142857143
2024-02-26,Detergent,New Users,1,972.69,1.0,21.0,Household Care,Dutta-Halder,67288.18,9821,94368,1159,3.043
2024-03-04,Detergent,All,3,2918.07,2.0,13.0,Household Care,Dutta-Halder,43578.61,7724,93229,744,2.972857142857143
2024-03-04,Detergent,New Users,3,489.09,3.0,15.0,Household Care,Bir PLC,47136.08,8818,81728,887,2.6925
2024-03-11,Detergent,All,5,814.0699999999999,2.0,26.5,Household Care,Bir PLC,63053.08,11806,126922,1426,2.591818181818182
2024-03-11,Detergent,Inactive,2,88.18,4.0,12.0,Household Care,Mangal-Sathe,38921.11,7716,66980,680,2.8430769230769233
2024-03-18,Detergent,Inactive,2,325.34,3.0,17.0,Household Care,Lalla-Srinivasan,40988.69,7500,69333,826,2.5961538461538463
2024-03-18,Detergent,Premium,2,88.18,3.0,19.0,Household Care,Mangal-Sathe,55150.46,8590,78379,1012,2.6925
2024-03-25,Detergent,Inactive,8,2922.48,4.0,21.5,Household Care,Bir PLC,47899.48,8783,92801,791,2.66375
2024-03-25,Detergent,Premium,4,712.26,1.5,12.0,Household Care,Lalla-Srinivasan,47897.03,8926,110912,947,3.10625
2024-04-01,Detergent,New Users,3,2918.07,2.0,19.0,Household Care,Dutta-Halder,38206.86,9618,84673,733,2.6942857142857144
2024-04-08,Detergent,Inactive,3,580.38,5.0,21.0,Household Care,"Parikh, Oak and Kara",42754.24,6280,73242,593,2.902307692307692
2024-04-08,Detergent,Premium,3,132.27,3.0,10.0,Household Care,Mangal-Sathe,46345.15,10007,91731,1044,2.896470588235294
2024-04-15,Detergent,All,3,230.55,2.0,19.0,Household Care,Varkey LLC,71479.47,11886,118898,1307,2.838181818181818
2024-04-15,Detergent,Inactive,1,68.49,3.0,20.0,Household Care,Edwin-Lall,31148.48,5772,47797,603,3.077
2024-04-15,Detergent,New Users,4,1461.78,4.0,16.0,Household Care,Dutta-Halder,57591.46,7723,84026,908,2.848235294117647
2024-04-15,Detergent,Premium,2,386.92,3.0,17.0,Household Care,"Parikh, Oak and Kara",39787.88,7161,64296,825,2.795714285714286
2024-04-22,Detergent,New Users,1,44.09,4.0,13.0,Household Care,Mangal-Sathe,31959.11,7720,86281,791,3.1738461538461538
