주문_ID,고객_ID_주문,주문일자,약속_배송시간,실제_배송시간,배송_소요시간_분,배송상태_주문,상품_ID,단가,상품명,카테고리,브랜드,가격,정가_MRP,마진율_퍼센트,유통기한_일수,거리_km,지연_사유,평점,피드백_내용,피드백_카테고리,피드백_일자
8532411923,57360162,2024-07-16,2024-07-16 19:12:51,2024-07-16 19:19:51,7.0,Slightly Delayed,77308,223.27,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,4.22,Traffic,3,Very disappointed with the quality.,App Experience,2024-07-16
7130555385,37309023,2024-01-16,2024-01-16 14:55:27,2024-01-16 15:07:27,12.0,Slightly Delayed,365133,915.45,Dish Soap,Household Care,Hans Inc,915.45,1220.6,25.0,365,4.26,Traffic,3,"Delivery was fine, but the product could be better.",Product Quality,2024-01-16
4338197132,66310963,2024-10-11,2024-10-11 07:23:49,2024-10-11 07:19:49,-4.0,On Time,107548,891.6,Cola,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",891.6,1273.71,30.0,180,4.4,,4,Customer service was very helpful.,Customer Service,2024-10-11
8044366071,80833965,2023-04-30,2023-04-30 14:14:24,2023-04-30 14:19:24,5.0,On Time,131937,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,40.0,180,3.38,Traffic,1,Not worth the price I paid.,App Experience,2023-04-30
4135251774,77961205,2024-10-09,2024-10-09 12:06:45,2024-10-09 12:05:45,-1.0,On Time,114414,832.06,Vitamins,Pharmacy,Kara-Golla,832.06,1040.07,20.0,365,2.86,,1,Taste was not as expected.,Product Quality,2024-10-09
6331483812,97411107,2024-09-06,2024-09-06 22:57:14,2024-09-06 23:06:14,9.0,Slightly Delayed,291238,746.03,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",746.03,1147.74,35.0,90,0.54,Traffic,3,"Delivery was fine, but the product could be better.",Product Quality,2024-09-06
6705171000,52417972,2023-09-04,2023-09-04 20:42:35,2023-09-04 20:42:35,0.0,On Time,9436,88.43,Toothpaste,Personal Care,Naidu PLC,88.43,136.05,35.0,365,4.31,,4,Will definitely order again.,Product Quality,2023-09-04
7850128898,38478423,2024-06-28,2024-06-28 07:48:48,2024-06-28 08:05:48,17.0,Significantly Delayed,962054,16.86,Orange Juice,Cold Drinks & Juices,Toor-Nagar,16.86,24.09,30.0,180,3.07,Traffic,2,Items were missing from my order.,Product Quality,2024-06-28
3602554049,65815155,2023-07-28,2023-07-28 15:16:30,2023-07-28 15:35:30,19.0,Significantly Delayed,818522,96.09,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,1.84,Traffic,4,"Nothing to complain about, but nothing exceptional.",Customer Service,2023-07-28
1070259187,22738465,2023-06-09,2023-06-09 11:18:16,2023-06-09 11:19:16,1.0,On Time,949818,483.05,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,1.5,Traffic,3,I had a bad experience.,App Experience,2023-06-09
8412338399,2566268,2024-10-28,2024-10-28 19:05:06,2024-10-28 19:11:06,6.0,Slightly Delayed,187399,53.49,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,53.49,89.15,40.0,180,2.1,Traffic,3,The product met my expectations.,Product Quality,2024-10-28
1478022303,69353754,2023-12-31,2023-12-31 16:13:50,2023-12-31 16:08:50,-5.0,On Time,600767,722.42,Toothpaste,Personal Care,Balan Group,722.42,1111.42,35.0,365,1.19,,3,"Delivery was fine, but the product could be better.",Product Quality,2023-12-31
2376108199,81757554,2024-05-13,2024-05-13 16:23:25,2024-05-13 16:27:25,4.0,On Time,564692,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,4.27,Traffic,4,The product met my expectations.,Product Quality,2024-05-13
5243035202,10541231,2024-10-20,2024-10-20 00:49:24,2024-10-20 00:45:24,-4.0,On Time,991434,237.62,Cookies,Snacks & Munchies,Mital-Oza,237.62,365.57,35.0,90,2.6,,2,Items were missing from my order.,Product Quality,2024-10-20
3687581971,81932548,2024-10-05,2024-10-05 14:15:42,2024-10-05 14:28:42,13.0,Slightly Delayed,739448,755.66,Dish Soap,Household Care,Mand-Choudhry,755.66,1007.55,25.0,365,4.62,Traffic,4,"Excellent quality, will buy again!",App Experience,2024-10-05
7008586055,96109948,2023-05-24,2023-05-24 05:23:04,2023-05-24 05:41:04,18.0,Significantly Delayed,839170,481.63,Curd,Dairy & Breakfast,Shetty and Sons,481.63,602.04,20.0,7,3.94,Traffic,3,Taste was not as expected.,App Experience,2023-05-24
5142069216,35459748,2024-02-25,2024-02-25 15:21:22,2024-02-25 15:21:22,0.0,On Time,734789,395.82,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",395.82,608.95,35.0,90,4.56,,4,"Delivery was fine, but the product could be better.",Product Quality,2024-02-25
4152441944,92636025,2023-04-25,2023-04-25 10:33:51,2023-04-25 10:32:51,-1.0,On Time,712307,264.89,Orange Juice,Cold Drinks & Juices,Chana LLC,264.89,378.41,30.0,180,2.98,,5,"Overall good experience, thank you!",Customer Service,2023-04-25
5601670348,32830199,2024-10-29,2024-10-29 00:34:22,2024-10-29 00:45:22,11.0,Slightly Delayed,491521,556.35,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,4.64,Traffic,3,"Delivery was fine, but the product could be better.",Product Quality,2024-10-29
605105099,5039883,2023-12-30,2023-12-30 08:32:15,2023-12-30 08:30:15,-2.0,On Time,542300,255.35,Popcorn,Snacks & Munchies,Gulati-Tandon,255.35,392.85,35.0,90,2.32,,5,Great prices and fast delivery!,Customer Service,2023-12-30
4054936140,28286754,2024-04-19,2024-04-19 08:19:53,2024-04-19 08:24:53,5.0,On Time,461804,310.69,Sugar,Grocery & Staples,"Ghose, Ben and Divan",310.69,365.52,15.0,365,4.95,Traffic,2,The packaging was poor.,Product Quality,2024-04-19
8741892156,66886852,2023-11-15,2023-11-15 05:02:43,2023-11-15 05:12:43,10.0,Slightly Delayed,540618,317.05,Popcorn,Snacks & Munchies,Golla-Luthra,317.05,487.77,35.0,90,1.27,Traffic,5,Will definitely order again.,Product Quality,2023-11-15
9143640828,90298394,2023-07-18,2023-07-18 13:25:02,2023-07-18 13:33:02,8.0,Slightly Delayed,140489,650.2,Soap,Personal Care,"Biswas, Kapoor and Patel",650.2,1000.31,35.0,365,0.83,Traffic,3,"Nothing to complain about, but nothing exceptional.",Product Quality,2023-07-18
6900876252,87984862,2024-02-21,2024-02-21 17:10:14,2024-02-21 17:05:14,-5.0,On Time,367391,939.55,Baby Wipes,Baby Care,Talwar and Sons,939.55,1342.21,30.0,365,0.55,,4,Items were in perfect condition.,Product Quality,2024-02-21
9801174908,54347213,2024-04-27,2024-04-27 11:59:38,2024-04-27 12:07:38,8.0,Slightly Delayed,837480,217.4,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,2.38,Traffic,3,"Delivery was fine, but the product could be better.",Product Quality,2024-04-27
551343632,59840071,2024-02-20,2024-02-20 20:04:10,2024-02-20 20:06:10,2.0,On Time,272170,140.8,Ice Cream,Instant & Frozen Food,Purohit Group,140.8,234.67,40.0,180,0.79,Traffic,5,Customer service was very helpful.,App Experience,2024-02-20
7961173808,90184276,2023-06-05,2023-06-05 00:42:45,2023-06-05 00:37:45,-5.0,On Time,131937,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,40.0,180,0.58,,3,"Nothing to complain about, but nothing exceptional.",App Experience,2023-06-05
328909145,36146306,2024-09-26,2024-09-26 16:53:13,2024-09-26 16:57:13,4.0,On Time,681063,321.28,Mango Drink,Cold Drinks & Juices,Dass and Sons,321.28,458.97,30.0,180,1.52,Traffic,4,"Nothing to complain about, but nothing exceptional.",Delivery,2024-09-26
5551173528,64151769,2024-11-03,2024-11-03 06:17:51,2024-11-03 06:21:51,4.0,On Time,762527,690.08,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",690.08,1061.66,35.0,90,1.24,Traffic,3,The order was incorrect.,Delivery,2024-11-03
4461788759,79895967,2024-04-23,2024-04-23 20:56:08,2024-04-23 21:01:08,5.0,On Time,876139,415.75,Pulses,Grocery & Staples,Cherian-Dara,415.75,489.12,15.0,365,3.67,Traffic,5,Will definitely order again.,Customer Service,2024-04-23
7256212429,28350645,2024-03-16,2024-03-16 22:15:36,2024-03-16 22:15:36,0.0,On Time,217710,58.59,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,1.74,,4,The product met my expectations.,App Experience,2024-03-16
9104077642,18199057,2024-10-24,2024-10-24 13:36:46,2024-10-24 13:35:46,-1.0,On Time,118820,12.32,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,2.5,,3,"Nothing to complain about, but nothing exceptional.",Customer Service,2024-10-24
2914056235,31456752,2024-01-02,2024-01-02 13:10:42,2024-01-02 13:10:42,0.0,On Time,930284,189.47,Baby Food,Baby Care,"Garg, Saraf and Dutta",189.47,270.67,30.0,365,2.9,,1,The order was incorrect.,Customer Service,2024-01-02
9127632807,81528623,2023-05-30,2023-05-30 13:25:30,2023-05-30 13:30:30,5.0,On Time,681063,321.28,Mango Drink,Cold Drinks & Juices,Dass and Sons,321.28,458.97,30.0,180,0.77,Traffic,2,Customer service was not helpful.,Delivery,2023-05-30
6070154414,45052594,2023-06-19,2023-06-19 19:24:34,2023-06-19 19:29:34,5.0,On Time,784827,274.25,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,1.12,Traffic,3,Very disappointed with the quality.,App Experience,2023-06-19
2318969828,2457734,2023-03-26,2023-03-26 20:22:49,2023-03-26 20:19:49,-3.0,On Time,123983,785.67,Cough Syrup,Pharmacy,Kurian-Chhabra,785.67,982.09,20.0,365,1.54,,4,"Overall good experience, thank you!",Product Quality,2023-03-26
3813047994,60275891,2023-12-20,2023-12-20 00:11:10,2023-12-20 00:07:10,-4.0,On Time,18035,968.94,Dish Soap,Household Care,Ramesh Inc,968.94,1291.92,25.0,365,4.11,,4,The product met my expectations.,Customer Service,2023-12-20
1416102774,92245432,2024-04-27,2024-04-27 16:46:05,2024-04-27 16:59:05,13.0,Slightly Delayed,56589,517.77,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,3.89,Traffic,5,"Excellent quality, will buy again!",Customer Service,2024-04-27
8086834412,23286884,2024-03-08,2024-03-08 19:36:33,2024-03-08 19:34:33,-2.0,On Time,566052,87.3,Pain Reliever,Pharmacy,"Apte, Soman and Raju",87.3,109.12,20.0,365,2.96,,4,Good selection of products.,Delivery,2024-03-08
6193826826,85561151,2023-08-05,2023-08-05 01:25:47,2023-08-05 01:28:47,3.0,On Time,478531,825.46,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,4.12,Traffic,4,Great prices and fast delivery!,Customer Service,2023-08-05
8444509148,64141971,2024-02-21,2024-02-21 22:45:12,2024-02-21 22:46:12,1.0,On Time,853932,941.19,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,2.07,Traffic,2,Taste was not as expected.,Delivery,2024-02-21
42332130,70363568,2024-10-17,2024-10-17 17:18:04,2024-10-17 17:15:04,-3.0,On Time,365133,915.45,Dish Soap,Household Care,Hans Inc,915.45,1220.6,25.0,365,4.62,,3,"Average experience, could improve.",Customer Service,2024-10-17
6009342120,59620534,2024-03-02,2024-03-02 09:13:40,2024-03-02 09:20:40,7.0,Slightly Delayed,272170,140.8,Ice Cream,Instant & Frozen Food,Purohit Group,140.8,234.67,40.0,180,2.55,Traffic,1,Not worth the price I paid.,Customer Service,2024-03-02
4818516411,85006599,2023-10-09,2023-10-09 12:27:11,2023-10-09 12:24:11,-3.0,On Time,367391,939.55,Baby Wipes,Baby Care,Talwar and Sons,939.55,1342.21,30.0,365,0.77,,1,Customer service was not helpful.,App Experience,2023-10-09
1039229544,93730857,2024-08-10,2024-08-10 17:14:09,2024-08-10 17:10:09,-4.0,On Time,243235,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,4.0,,4,The product met my expectations.,Customer Service,2024-08-10
1515943657,59436131,2023-09-07,2023-09-07 18:40:15,2023-09-07 18:44:15,4.0,On Time,760684,71.6,Rice,Grocery & Staples,Kanda-Gupta,71.6,84.24,15.0,365,2.85,Traffic,3,The packaging was poor.,Product Quality,2023-09-07
9183547951,19259955,2024-01-20,2024-01-20 20:10:24,2024-01-20 20:09:24,-1.0,On Time,461804,310.69,Sugar,Grocery & Staples,"Ghose, Ben and Divan",310.69,365.52,15.0,365,3.84,,3,Customer service was not helpful.,Product Quality,2024-01-20
8478376092,91500615,2023-04-17,2023-04-17 02:17:57,2023-04-17 02:18:57,1.0,On Time,952168,236.95,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",236.95,364.54,35.0,90,4.44,Traffic,2,Customer service was not helpful.,Product Quality,2023-04-17
1454073903,89874335,2023-09-16,2023-09-16 09:09:33,2023-09-16 09:16:33,7.0,Slightly Delayed,34186,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,1.07,Traffic,1,Delivery was late and I was unhappy.,Delivery,2023-09-16
2855402284,33370343,2023-07-30,2023-07-30 01:02:32,2023-07-30 01:05:32,3.0,On Time,451812,530.85,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,1.43,Traffic,3,Customer service was not helpful.,Delivery,2023-07-30
7245730533,51670882,2024-05-26,2024-05-26 08:09:37,2024-05-26 08:22:37,13.0,Slightly Delayed,647462,326.42,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,3.72,Traffic,4,Will definitely order again.,App Experience,2024-05-26
2272892659,24308515,2023-07-26,2023-07-26 10:59:54,2023-07-26 11:10:54,11.0,Slightly Delayed,51036,931.61,Baby Food,Baby Care,Karnik PLC,931.61,1330.87,30.0,365,3.17,Traffic,3,The order was incorrect.,App Experience,2023-07-26
9087377568,54038173,2024-02-21,2024-02-21 02:34:52,2024-02-21 02:33:52,-1.0,On Time,432617,863.18,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,0.61,,3,The product met my expectations.,App Experience,2024-02-21
8443685057,19400174,2023-07-02,2023-07-02 01:57:40,2023-07-02 01:59:40,2.0,On Time,525531,831.1,Dog Food,Pet Care,Sandal PLC,831.1,1278.62,35.0,365,4.12,Traffic,3,"Average experience, could improve.",Product Quality,2023-07-02
1590988730,42208242,2023-12-21,2023-12-21 22:41:21,2023-12-21 22:41:21,0.0,On Time,764014,612.04,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",612.04,720.05,15.0,365,1.82,,3,"Average experience, could improve.",Delivery,2023-12-21
7357811417,26364643,2024-09-29,2024-09-29 09:54:08,2024-09-29 09:53:08,-1.0,On Time,692985,197.39,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",197.39,232.22,15.0,365,2.74,,4,The product met my expectations.,Product Quality,2024-09-29
394951937,65406127,2024-04-24,2024-04-24 18:12:02,2024-04-24 18:17:02,5.0,On Time,63769,878.07,Lotion,Personal Care,Dalal-Shan,878.07,1350.88,35.0,365,2.64,Traffic,4,Highly recommended!,App Experience,2024-04-24
3967445448,20148223,2023-11-02,2023-11-02 15:08:51,2023-11-02 15:07:51,-1.0,On Time,832348,831.43,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,1.0,,4,Great prices and fast delivery!,Delivery,2023-11-02
6101022928,10088428,2024-10-02,2024-10-02 18:26:29,2024-10-02 18:31:29,5.0,On Time,256783,906.54,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,2.35,Traffic,4,"Excellent quality, will buy again!",Delivery,2024-10-02
6322372546,43052303,2024-02-19,2024-02-19 10:16:21,2024-02-19 10:35:21,19.0,Significantly Delayed,613942,545.0,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,3.99,Traffic,1,I had a bad experience.,Product Quality,2024-02-19
9778782281,63025744,2023-04-14,2023-04-14 21:54:40,2023-04-14 22:07:40,13.0,Slightly Delayed,818990,163.55,Tomatoes,Fruits & Vegetables,Dugar Group,163.55,218.07,25.0,3,1.54,Traffic,3,"Average experience, could improve.",Product Quality,2023-04-14
3867563962,14940427,2023-12-24,2023-12-24 17:39:37,2023-12-24 17:34:37,-5.0,On Time,647462,326.42,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,1.13,,4,"Nothing to complain about, but nothing exceptional.",Delivery,2023-12-24
9277710098,38969732,2023-04-02,2023-04-02 16:48:17,2023-04-02 16:58:17,10.0,Slightly Delayed,542300,255.35,Popcorn,Snacks & Munchies,Gulati-Tandon,255.35,392.85,35.0,90,1.62,Traffic,5,Customer service was very helpful.,Product Quality,2023-04-02
7669322773,6081270,2023-08-29,2023-08-29 13:20:04,2023-08-29 13:22:04,2.0,On Time,77308,223.27,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,4.08,Traffic,4,"Nothing to complain about, but nothing exceptional.",Customer Service,2023-08-29
3917427529,68159723,2024-10-12,2024-10-12 12:18:44,2024-10-12 12:33:44,15.0,Slightly Delayed,771228,83.18,Pet Treats,Pet Care,Raja and Sons,83.18,127.97,35.0,365,3.25,Traffic,3,"It was okay, nothing special.",Customer Service,2024-10-12
1934158144,65134271,2024-04-02,2024-04-02 17:23:27,2024-04-02 17:28:27,5.0,On Time,120532,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,2.0,Traffic,3,"Delivery was fine, but the product could be better.",Product Quality,2024-04-02
3157338466,243838,2023-08-24,2023-08-24 16:16:23,2023-08-24 16:11:23,-5.0,On Time,847349,781.08,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,0.71,,4,"Overall good experience, thank you!",Delivery,2023-08-24
9640662474,74761384,2024-04-09,2024-04-09 14:27:50,2024-04-09 14:38:50,11.0,Slightly Delayed,760684,71.6,Rice,Grocery & Staples,Kanda-Gupta,71.6,84.24,15.0,365,3.54,Traffic,4,"Nothing to complain about, but nothing exceptional.",Delivery,2024-04-09
2356272189,42432226,2024-04-09,2024-04-09 02:20:11,2024-04-09 02:21:11,1.0,On Time,604184,397.55,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,1.61,Traffic,4,Items were in perfect condition.,Delivery,2024-04-09
1380510406,54338574,2024-07-27,2024-07-27 20:31:20,2024-07-27 20:35:20,4.0,On Time,602241,976.55,Nuts,Snacks & Munchies,Bahl-Pau,976.55,1502.38,35.0,90,0.78,Traffic,3,Not worth the price I paid.,Delivery,2024-07-27
8008377895,23794330,2023-06-26,2023-06-26 13:29:29,2023-06-26 13:58:29,29.0,Significantly Delayed,349294,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,4.97,Traffic,5,Customer service was very helpful.,Delivery,2023-06-26
3680678403,57537308,2023-03-31,2023-03-31 00:33:37,2023-03-31 00:34:37,1.0,On Time,313754,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,1.06,Traffic,3,"Delivery was fine, but the product could be better.",Customer Service,2023-03-31
2847236502,6812439,2024-07-16,2024-07-16 11:07:30,2024-07-16 11:10:30,3.0,On Time,871592,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,4.81,Traffic,5,Great prices and fast delivery!,Product Quality,2024-07-16
5212392063,75510747,2024-06-17,2024-06-17 03:00:31,2024-06-17 02:58:31,-2.0,On Time,532965,307.23,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,307.23,512.05,40.0,180,3.59,,5,Highly recommended!,App Experience,2024-06-17
3804024939,91566278,2024-01-27,2024-01-27 21:31:51,2024-01-27 21:32:51,1.0,On Time,57405,607.67,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,3.59,Traffic,4,"Nothing to complain about, but nothing exceptional.",Delivery,2024-01-27
5395870775,18394558,2024-08-01,2024-08-01 19:33:33,2024-08-01 19:29:33,-4.0,On Time,432617,863.18,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,4.3,,4,Very happy with the service!,Product Quality,2024-08-01
511736499,38615653,2024-10-24,2024-10-24 21:33:11,2024-10-24 21:38:11,5.0,On Time,4452,169.88,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,1.88,Traffic,3,"It was okay, nothing special.",Product Quality,2024-10-24
2895886759,69863493,2023-09-07,2023-09-07 22:39:10,2023-09-07 22:45:10,6.0,Slightly Delayed,949818,483.05,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,2.56,Traffic,5,Great prices and fast delivery!,Product Quality,2023-09-07
6638513435,32809328,2024-08-04,2024-08-04 13:21:07,2024-08-04 13:18:07,-3.0,On Time,306177,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,2.01,,4,Very happy with the service!,Customer Service,2024-08-04
4168083780,13581527,2024-06-09,2024-06-09 04:48:32,2024-06-09 04:49:32,1.0,On Time,187399,53.49,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,53.49,89.15,40.0,180,1.79,Traffic,2,The order was incorrect.,Product Quality,2024-06-09
2501516144,88252625,2024-10-01,2024-10-01 09:25:18,2024-10-01 09:23:18,-2.0,On Time,652118,22.04,Frozen Biryani,Instant & Frozen Food,Agate and Sons,22.04,36.73,40.0,180,3.25,,3,"Average experience, could improve.",Customer Service,2024-10-01
7141387557,98246574,2023-08-18,2023-08-18 21:32:53,2023-08-18 21:30:53,-2.0,On Time,349294,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,1.86,,3,The product met my expectations.,Customer Service,2023-08-18
2747350024,75860724,2024-08-16,2024-08-16 13:31:40,2024-08-16 13:30:40,-1.0,On Time,186168,878.8,Dog Food,Pet Care,"Parekh, Lad and Kadakia",878.8,1352.0,35.0,365,4.75,,3,I had a bad experience.,Product Quality,2024-08-16
9503407492,29272253,2023-08-25,2023-08-25 22:56:34,2023-08-25 23:14:34,18.0,Significantly Delayed,764014,612.04,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",612.04,720.05,15.0,365,4.98,Traffic,4,Very happy with the service!,App Experience,2023-08-25
4845607487,78053306,2023-03-17,2023-03-17 19:02:57,2023-03-17 19:05:57,3.0,On Time,513199,422.23,Cola,Cold Drinks & Juices,Rastogi Inc,422.23,603.19,30.0,180,3.65,Traffic,1,Delivery was late and I was unhappy.,Product Quality,2023-03-17
2051769691,30447453,2023-09-06,2023-09-06 16:38:21,2023-09-06 16:33:21,-5.0,On Time,890232,432.0,Mango Drink,Cold Drinks & Juices,Jha Group,432.0,617.14,30.0,180,0.58,,4,The product met my expectations.,Product Quality,2023-09-06
