주간_시작일,지역,상품명,주간_상품_판매량,주간_평균_최고기온,주간_평균_최저기온,주간_평균_일교차,주간_평균_강수량,주간_폭염_일수,주간_폭우_일수
2023-09-12,Jamalpur,Biscuits,2,33.5,26.8,6.699999999999999,1.0,0.0,0.0
2023-09-12,Kadapa,Vitamins,2,29.8,23.6,6.199999999999999,0.1,0.0,0.0
2023-09-12,Kalyan-Dombivli,Baby Wipes,2,28.8,24.0,4.800000000000001,2.2,0.0,0.0
2023-09-12,Kamarhati,Dog Food,3,31.7,26.0,5.699999999999999,10.3,0.0,0.0
2023-09-12,Katni,Cough Syrup,3,29.5,22.1,7.399999999999999,0.2,0.0,0.0
2023-09-12,Kishanganj,Pet Treats,1,32.9,25.8,7.099999999999998,8.9,0.0,0.0
2023-09-12,Kollam,Detergent,1,28.7,24.0,4.699999999999999,24.2,0.0,0.0
2023-09-12,Kumbakonam,Pulses,2,32.5,25.5,7.0,4.9,0.0,0.0
2023-09-12,Ludhiana,Pet Treats,3,30.9,23.9,7.0,7.8,0.0,0.0
2023-09-12,Madurai,Dish Soap,2,34.8,25.6,9.199999999999996,0.9,0.0,0.0
2023-09-12,Mathura,Baby Wipes,1,31.6,26.0,5.600000000000001,3.1,0.0,0.0
2023-09-12,Meerut,Toothpaste,1,31.1,25.0,6.100000000000001,10.4,0.0,0.0
2023-09-12,Mysore,Dish Soap,3,28.5,20.0,8.5,5.8,0.0,0.0
2023-09-12,Nagercoil,Frozen Biryani,3,33.8,26.0,7.799999999999997,16.7,0.0,0.0
2023-09-12,Nagercoil,Sugar,3,35.3,26.8,8.499999999999996,5.6,0.0,0.0
2023-09-12,Naihati,Baby Food,3,33.5,25.6,7.899999999999999,0.1,0.0,0.0
2023-09-12,Nandyal,Pain Reliever,2,29.6,22.8,6.800000000000001,0.1,0.0,0.0
2023-09-12,Navi Mumbai,Toilet Cleaner,2,29.1,24.6,4.5,4.7,0.0,0.0
2023-09-12,Noida,Pet Treats,1,33.5,26.7,6.800000000000001,3.1,0.0,0.0
2023-09-12,Parbhani,Spinach,1,28.5,25.0,3.5,7.3,0.0,0.0
2023-09-12,Proddatur,Frozen Pizza,3,29.9,22.9,7.0,0.2,0.0,0.0
2023-09-12,Pune,Iced Tea,1,27.2,24.5,2.6999999999999997,30.9,0.0,0.0
2023-09-12,Raiganj,Mangoes,3,32.6,25.5,7.100000000000001,1.6,0.0,0.0
2023-09-12,Rajkot,Detergent,2,26.4,24.5,1.8999999999999984,38.6,0.0,0.0
2023-09-12,Sambhal,Toothpaste,1,32.5,26.6,5.899999999999999,0.4,0.0,0.0
2023-09-12,Satna,Cola,2,28.5,23.3,5.199999999999999,18.5,0.0,0.0
2023-09-12,Shimoga,Biscuits,3,28.8,19.7,9.1,3.5,0.0,0.0
2023-09-12,Tadipatri,Bread,3,29.8,23.6,6.199999999999999,0.1,0.0,0.0
2023-09-12,Tadipatri,Frozen Biryani,3,29.5,22.6,6.899999999999999,0.2,0.0,0.0
2023-09-12,Thiruvananthapuram,Frozen Vegetables,2,26.5,24.3,2.1999999999999997,26.7,0.0,0.0
2023-09-12,Thoothukudi,Vitamins,1,34.8,25.6,9.199999999999996,0.9,0.0,0.0
2023-09-12,Unnao,Ice Cream,2,31.1,25.0,6.100000000000001,10.4,0.0,0.0
2023-09-12,Vadodara,Eggs,3,34.2,27.0,7.200000000000003,0.3,0.0,0.0
2023-09-19,Anantapur,Frozen Biryani,1,31.0,24.0,7.0,3.2,0.0,0.0
2023-09-19,Bathinda,Cola,3,30.8,22.1,8.7,0.7,0.0,0.0
2023-09-19,Begusarai,Frozen Pizza,3,30.6,24.4,6.200000000000003,6.8,0.0,0.0
2023-09-19,Bettiah,Eggs,2,29.2,24.2,5.0,21.2,0.0,0.0
2023-09-19,Bhind,Biscuits,3,31.2,23.0,8.2,4.1,0.0,0.0
2023-09-19,Bhind,Cereal,2,30.4,23.5,6.899999999999999,7.2,0.0,0.0
2023-09-19,Bhopal,Dish Soap,1,31.2,23.0,8.2,4.1,0.0,0.0
2023-09-19,Bhusawal,Mango Drink,1,28.1,24.9,3.200000000000003,14.9,0.0,0.0
2023-09-19,Bihar Sharif,Wheat Flour,1,30.0,24.8,5.199999999999999,13.8,0.0,0.0
2023-09-19,Bijapur,Wheat Flour,2,29.0,19.9,9.1,6.5,0.0,0.0
2023-09-19,Bilaspur,Mango Drink,2,28.0,23.2,4.800000000000001,26.0,0.0,0.0
2023-09-19,Chandigarh,Toilet Cleaner,1,32.8,25.3,7.4999999999999964,0.9,0.0,0.0
2023-09-19,Chinsurah,Soap,2,30.8,25.5,5.300000000000001,8.0,0.0,0.0
2023-09-19,Coimbatore,Pain Reliever,1,33.7,25.2,8.500000000000004,0.3,0.0,0.0
2023-09-19,Deoghar,Cheese,2,26.6,22.2,4.400000000000002,15.2,0.0,0.0
2023-09-19,Deoghar,Detergent,3,26.6,22.2,4.400000000000002,15.2,0.0,0.0
2023-09-19,Durgapur,Toilet Cleaner,1,,,,,0.0,0.0
2023-09-19,Fatehpur,Lotion,3,32.5,25.5,7.0,7.3,0.0,0.0
2023-09-19,Gopalpur,Vitamins,2,29.4,24.9,4.5,18.5,0.0,0.0
2023-09-19,Guna,Ice Cream,2,30.4,23.5,6.899999999999999,7.2,0.0,0.0
2023-09-19,Guntakal,Rice,2,28.4,22.1,6.299999999999997,3.1,0.0,0.0
2023-09-19,Guntur,Carrots,1,31.0,24.0,7.0,3.2,0.0,0.0
2023-09-19,Guwahati,Cheese,2,28.2,24.6,3.599999999999998,25.5,0.0,0.0
2023-09-19,Haridwar,Cola,2,32.9,24.5,8.399999999999999,0.2,0.0,0.0
2023-09-19,Kanpur,Lotion,3,31.2,24.6,6.599999999999998,0.5,0.0,0.0
2023-09-19,Karawal Nagar,Frozen Biryani,2,32.8,25.6,7.199999999999996,1.4,0.0,0.0
2023-09-19,Katihar,Lotion,2,30.6,24.4,6.200000000000003,6.8,0.0,0.0
2023-09-19,Khammam,Pet Treats,1,29.0,22.5,6.5,3.3,0.0,0.0
2023-09-19,Kishanganj,Eggs,2,32.3,25.9,6.399999999999999,4.5,0.0,0.0
2023-09-19,Korba,Bananas,3,28.5,23.5,5.0,19.7,0.0,0.0
2023-09-19,Kozhikode,Wheat Flour,3,28.0,23.5,4.5,40.6,0.0,0.0
2023-09-19,Latur,Baby Wipes,1,28.1,24.9,3.200000000000003,14.9,0.0,0.0
2023-09-19,Maheshtala,Sugar,3,31.0,25.1,5.899999999999999,23.1,0.0,0.0
2023-09-19,Miryalaguda,Sugar,3,29.4,22.6,6.799999999999997,8.2,0.0,0.0
2023-09-19,Nagercoil,Onions,1,32.8,25.5,7.299999999999997,2.6,0.0,0.0
2023-09-19,Nagpur,Salt,3,28.1,25.5,2.6000000000000014,20.7,0.0,0.0
2023-09-19,Noida,Eggs,3,32.7,25.9,6.800000000000004,0.2,0.0,0.0
2023-09-19,Orai,Soap,1,32.5,25.5,7.0,7.3,0.0,0.0
2023-09-19,Pallavaram,Salt,1,32.0,25.4,6.600000000000001,17.3,0.0,0.0
2023-09-19,Ranchi,Detergent,3,26.0,22.5,3.5,12.8,0.0,0.0
2023-09-19,Rewa,Dog Food,3,30.4,23.5,6.899999999999999,7.2,0.0,0.0
2023-09-19,Rohtak,Cheese,1,32.2,23.7,8.500000000000004,0.1,0.0,0.0
2023-09-19,Sambalpur,Baby Food,1,32.0,25.2,6.800000000000001,30.7,0.0,0.0
2023-09-19,Sasaram,Pulses,3,27.9,24.5,3.3999999999999986,25.7,0.0,0.0
2023-09-19,Satna,Pulses,1,30.5,23.1,7.399999999999999,0.5,0.0,0.0
2023-09-19,Shahjahanpur,Cola,3,31.2,24.6,6.599999999999998,0.5,0.0,0.0
2023-09-19,Shahjahanpur,Tomatoes,2,32.7,25.9,6.800000000000004,0.2,0.0,0.0
2023-09-19,Silchar,Pain Reliever,2,30.2,24.1,6.099999999999998,2.7,0.0,0.0
2023-09-19,Singrauli,Nuts,3,30.4,22.1,8.299999999999997,0.1,0.0,0.0
2023-09-19,Tezpur,Cola,2,30.2,24.1,6.099999999999998,2.7,0.0,0.0
2023-09-19,Thiruvananthapuram,Mangoes,3,28.6,24.0,4.600000000000001,13.2,0.0,0.0
2023-09-19,Thoothukudi,Cereal,2,32.0,25.4,6.600000000000001,17.3,0.0,0.0
2023-09-19,Thoothukudi,Sugar,1,32.0,25.5,6.5,5.1,0.0,0.0
2023-09-19,Udaipur,Cheese,3,32.7,24.2,8.500000000000004,0.0,0.0,0.0
2023-09-19,Udaipur,Vitamins,3,32.3,23.6,8.699999999999996,0.3,0.0,0.0
2023-09-19,Udupi,Detergent,2,28.7,19.7,9.0,1.0,0.0,0.0
2023-09-19,Warangal,Lemonade,3,28.4,22.1,6.299999999999997,3.1,0.0,0.0
2023-09-26,Aligarh,Baby Food,2,33.0,24.9,8.100000000000001,0.0,0.0,0.0
2023-09-26,Bally,Cheese,2,30.0,25.2,4.800000000000001,10.9,0.0,0.0
2023-09-26,Bangalore,Bread,2,28.1,19.5,8.600000000000001,2.7,0.0,0.0
2023-09-26,Bangalore,Dish Soap,3,27.1,19.0,8.100000000000001,9.4,0.0,0.0
2023-09-26,Baranagar,Cat Food,2,30.1,25.1,5.0,11.8,0.0,0.0
2023-09-26,Baranagar,Potatoes,3,31.8,25.5,6.300000000000001,0.7,0.0,0.0
2023-09-26,Bellary,Detergent,3,27.9,19.7,8.2,11.5,0.0,0.0
2023-09-26,Berhampur,Chips,3,32.8,25.0,7.799999999999997,4.6,0.0,0.0
2023-09-26,Bhagalpur,Baby Food,2,31.6,25.7,5.900000000000002,35.8,0.0,0.0
2023-09-26,Bhilwara,Orange Juice,1,33.1,24.0,9.1,2.0,0.0,0.0
2023-09-26,Bhind,Orange Juice,2,31.0,21.8,9.2,0.0,0.0,0.0
2023-09-26,Bhubaneswar,Cat Food,2,33.3,25.5,7.799999999999997,0.6,0.0,0.0
2023-09-26,Bidhannagar,Pain Reliever,1,32.9,24.1,8.799999999999997,0.3,0.0,0.0
2023-09-26,Burhanpur,Potatoes,1,31.0,23.3,7.699999999999999,0.3,0.0,0.0
2023-09-26,Chittoor,Baby Food,2,30.9,22.1,8.799999999999997,17.0,0.0,0.0
2023-09-26,Chittoor,Bread,2,30.2,22.6,7.599999999999998,6.9,0.0,0.0
2023-09-26,Danapur,Cough Syrup,1,32.7,25.0,7.700000000000003,0.0,0.0,0.0
2023-09-26,Dehradun,Cookies,2,32.9,24.9,8.0,0.2,0.0,0.0
2023-09-26,Dehri,Pulses,2,32.2,26.2,6.000000000000004,12.2,0.0,0.0
2023-09-26,Dewas,Cough Syrup,1,30.8,23.0,7.800000000000001,0.2,0.0,0.0
2023-09-26,Dhanbad,Pet Treats,3,28.4,21.8,6.599999999999998,13.8,0.0,0.0
2023-09-26,Faridabad,Frozen Vegetables,2,32.1,22.0,10.1,0.0,0.0,0.0
2023-09-26,Fatehpur,Cheese,3,30.9,25.4,5.5,19.1,0.0,0.0
2023-09-26,Gandhinagar,Dog Food,1,32.2,24.9,7.300000000000004,2.6,0.0,0.0
2023-09-26,Gaya,Onions,3,31.0,24.2,6.800000000000001,13.1,0.0,0.0
2023-09-26,Guntakal,Toilet Cleaner,3,30.1,22.1,8.0,5.7,0.0,0.0
2023-09-26,Gwalior,Pet Treats,1,32.1,21.3,10.8,0.0,0.0,0.0
2023-09-26,Hubli–Dharwad,Frozen Pizza,3,28.0,19.8,8.2,0.3,0.0,0.0
2023-09-26,Ichalkaranji,Onions,1,30.0,24.0,6.0,22.6,0.0,0.0
2023-09-26,Karnal,Orange Juice,2,32.2,21.6,10.6,0.0,0.0,0.0
2023-09-26,Khammam,Pulses,1,30.1,22.1,8.0,5.7,0.0,0.0
2023-09-26,Kota,Curd,2,35.4,20.6,14.799999999999995,0.0,0.0,0.0
2023-09-26,Kota,Popcorn,2,33.1,24.0,9.1,2.0,0.0,0.0
2023-09-26,Kulti,Pet Treats,1,32.9,24.1,8.799999999999997,0.3,0.0,0.0
2023-09-26,Latur,Biscuits,2,30.5,25.6,4.899999999999999,25.9,0.0,0.0
2023-09-26,Machilipatnam,Lotion,2,30.9,22.1,8.799999999999997,17.0,0.0,0.0
2023-09-26,Mehsana,Chocolates,3,31.6,25.1,6.5,15.7,0.0,0.0
2023-09-26,Mehsana,Onions,2,34.0,24.6,9.4,0.0,0.0,0.0
2023-09-26,Miryalaguda,Diapers,3,30.0,21.9,8.100000000000001,1.9,0.0,0.0
2023-09-26,Munger,Onions,3,31.6,25.7,5.900000000000002,35.8,0.0,0.0
2023-09-26,Mysore,Lotion,2,27.9,19.7,8.2,11.5,0.0,0.0
2023-09-26,Naihati,Cough Syrup,1,30.0,25.2,4.800000000000001,10.9,0.0,0.0
2023-09-26,Nashik,Frozen Pizza,3,29.1,24.1,5.0,3.2,0.0,0.0
2023-09-26,Navi Mumbai,Baby Wipes,2,30.0,24.0,6.0,22.6,0.0,0.0
2023-09-26,Navi Mumbai,Chocolates,2,30.0,24.0,6.0,22.6,0.0,0.0
2023-09-26,Navi Mumbai,Cookies,2,29.1,24.1,5.0,3.2,0.0,0.0
2023-09-26,Nellore,Vitamins,1,30.1,22.1,8.0,5.7,0.0,0.0
2023-09-26,Proddatur,Curd,1,30.9,22.1,8.799999999999997,17.0,0.0,0.0
2023-09-26,Rajkot,Toilet Cleaner,3,33.5,23.1,10.4,0.0,0.0,0.0
2023-09-26,Rewa,Pulses,3,30.9,22.7,8.2,0.1,0.0,0.0
2023-09-26,Saharanpur,Mango Drink,2,33.0,24.9,8.100000000000001,0.0,0.0,0.0
2023-09-26,Salem,Sugar,3,33.0,26.3,6.699999999999999,9.8,0.0,0.0
2023-09-26,Sambalpur,Bread,2,31.0,25.9,5.100000000000001,6.3,0.0,0.0
2023-09-26,Satna,Pain Reliever,1,30.9,22.7,8.2,0.1,0.0,0.0
2023-09-26,Shivpuri,Toilet Cleaner,3,30.8,23.0,7.800000000000001,0.2,0.0,0.0
2023-09-26,Sonipat,Curd,1,32.1,22.0,10.1,0.0,0.0,0.0
2023-09-26,Tadipatri,Pet Treats,1,30.9,22.1,8.799999999999997,17.0,0.0,0.0
2023-09-26,Tezpur,Potatoes,3,31.5,25.1,6.399999999999999,8.6,0.0,0.0
2023-09-26,Tezpur,Vitamins,3,34.6,25.3,9.3,0.0,0.0,0.0
2023-09-26,Tumkur,Toilet Cleaner,1,27.1,19.0,8.100000000000001,9.4,0.0,0.0
2023-09-26,Udaipur,Popcorn,1,35.4,20.6,14.799999999999995,0.0,0.0,0.0
2023-09-26,Udupi,Baby Wipes,1,27.5,20.2,7.300000000000001,1.1,0.0,0.0
2023-09-26,Udupi,Frozen Pizza,3,27.9,19.7,8.2,11.5,0.0,0.0
2023-09-26,Uluberia,Baby Wipes,2,29.6,25.5,4.100000000000001,39.5,0.0,0.0
2023-10-03,Aizawl,Vitamins,2,33.8,20.0,13.799999999999995,0.0,0.0,0.0
2023-10-03,Aligarh,Potatoes,2,31.4,23.9,7.5,1.3,0.0,0.0
2023-10-03,Ambala,Biscuits,3,32.5,22.0,10.5,0.0,0.0,0.0
2023-10-03,Anantapur,Baby Wipes,3,32.6,20.8,11.8,0.0,0.0,0.0
2023-10-03,Aurangabad,Eggs,1,29.6,25.5,4.100000000000001,0.1,0.0,0.0
2023-10-03,Bangalore,Tomatoes,2,28.1,19.0,9.1,0.4,0.0,0.0
2023-10-03,Baranagar,Tomatoes,3,28.7,24.6,4.099999999999998,25.4,0.0,0.0
2023-10-03,Bathinda,Shampoo,3,33.2,20.3,12.900000000000002,0.0,0.0,0.0
2023-10-03,Bellary,Frozen Pizza,3,29.2,20.0,9.2,0.8,0.0,0.0
2023-10-03,Bhavnagar,Baby Food,2,33.0,21.0,12.0,0.0,0.0,0.0
2023-10-03,Bhilwara,Pain Reliever,3,35.0,20.2,14.8,0.0,0.0,0.0
2023-10-03,Darbhanga,Bread,1,33.5,25.0,8.5,0.0,0.0,0.0
2023-10-03,Dhule,Toothpaste,3,29.9,23.9,6.0,2.9,0.0,0.0
2023-10-03,Eluru,Shampoo,1,31.4,24.6,6.799999999999997,0.0,0.0,0.0
2023-10-03,Ghaziabad,Cough Syrup,3,31.5,24.0,7.5,0.0,0.0,0.0
2023-10-03,Ghaziabad,Toilet Cleaner,2,33.2,23.0,10.200000000000005,0.0,0.0,0.0
2023-10-03,Guna,Toilet Cleaner,2,33.7,23.0,10.700000000000005,0.0,0.0,0.0
2023-10-03,Haridwar,Baby Wipes,3,33.8,18.9,14.9,0.0,0.0,0.0
2023-10-03,Ichalkaranji,Eggs,2,32.3,23.8,8.499999999999996,0.0,0.0,0.0
2023-10-03,Imphal,Baby Food,2,33.8,20.0,13.799999999999995,0.0,0.0,0.0
2023-10-03,Jaipur,Toilet Cleaner,3,35.2,23.5,11.700000000000005,0.0,0.0,0.0
2023-10-03,Jalna,Dish Soap,3,29.9,23.9,6.0,2.9,0.0,0.0
2023-10-03,Jamnagar,Butter,2,33.5,22.5,11.0,0.0,0.0,0.0
2023-10-03,Jehanabad,Toilet Cleaner,3,26.2,24.2,2.0,49.6,0.0,0.0
2023-10-03,Korba,Chips,3,32.5,23.0,9.5,0.0,0.0,0.0
2023-10-03,Kulti,Carrots,2,33.2,24.9,8.300000000000004,0.3,0.0,0.0
2023-10-03,Kumbakonam,Diapers,1,33.0,26.0,7.0,2.6,0.0,0.0
2023-10-03,Latur,Cat Food,2,30.5,24.1,6.399999999999999,0.1,0.0,0.0
2023-10-03,Ludhiana,Toothpaste,1,33.3,21.6,11.699999999999996,0.0,0.0,0.0
2023-10-03,Medininagar,Baby Wipes,2,30.0,20.5,9.5,0.0,0.0,0.0
2023-10-03,Mumbai,Vitamins,2,32.3,23.8,8.499999999999996,0.0,0.0,0.0
2023-10-03,Muzaffarnagar,Curd,2,31.5,24.0,7.5,0.0,0.0,0.0
2023-10-03,Muzaffarnagar,Eggs,1,33.2,23.0,10.200000000000005,0.0,0.0,0.0
2023-10-03,Mysore,Cereal,2,29.7,20.2,9.5,14.4,0.0,0.0
2023-10-03,Nagpur,Nuts,2,31.5,24.6,6.899999999999999,0.3,0.0,0.0
2023-10-03,Nandyal,Popcorn,2,31.4,24.6,6.799999999999997,0.0,0.0,0.0
2023-10-03,Nizamabad,Rice,3,31.5,21.5,10.0,0.0,0.0,0.0
2023-10-03,North Dumdum,Dish Soap,1,28.1,24.5,3.6000000000000014,44.6,0.0,0.0
2023-10-03,Orai,Cookies,1,32.2,24.4,7.800000000000004,0.5,0.0,0.0
2023-10-03,Ozhukarai,Baby Food,1,33.8,20.0,13.799999999999995,0.0,0.0,0.0
2023-10-03,Ozhukarai,Vitamins,2,35.0,21.5,13.5,0.0,0.0,0.0
2023-10-03,Pallavaram,Cookies,2,33.9,26.3,7.599999999999998,10.0,0.0,0.0
2023-10-03,Parbhani,Lotion,3,32.3,23.8,8.499999999999996,0.0,0.0,0.0
2023-10-03,Pimpri-Chinchwad,Frozen Biryani,3,31.5,24.6,6.899999999999999,0.3,0.0,0.0
2023-10-03,Raipur,Bread,2,34.8,21.7,13.099999999999998,0.0,0.0,0.0
2023-10-03,Rajkot,Shampoo,1,33.5,22.5,11.0,0.0,0.0,0.0
2023-10-03,Rampur,Wheat Flour,2,33.0,22.8,10.2,0.0,0.0,0.0
2023-10-03,Ratlam,Bread,2,32.4,20.1,12.299999999999995,0.0,0.0,0.0
2023-10-03,Rewa,Cough Syrup,6,33.4,22.2,11.2,0.0,0.0,0.0
2023-10-03,Sagar,Sugar,2,32.3,20.8,11.499999999999996,0.0,0.0,0.0
2023-10-03,Saharsa,Toothpaste,1,33.5,25.0,8.5,0.0,0.0,0.0
2023-10-03,Sangli-Miraj & Kupwad,Lotion,2,,,,,0.0,0.0
2023-10-03,Shahjahanpur,Carrots,4,33.5,23.799999999999997,9.700000000000001,0.25,0.0,0.0
2023-10-03,Shimoga,Baby Wipes,3,27.8,19.2,8.600000000000001,19.3,0.0,0.0
2023-10-03,Silchar,Vitamins,3,28.2,23.5,4.699999999999999,18.1,0.0,0.0
2023-10-03,Sirsa,Frozen Biryani,3,33.0,22.3,10.7,0.0,0.0,0.0
2023-10-03,Sri Ganganagar,Sugar,1,34.2,20.9,13.300000000000004,0.0,0.0,0.0
2023-10-03,Sultan Pur Majra,Ice Cream,3,34.5,21.7,12.800000000000002,0.0,0.0,0.0
2023-10-03,Thiruvananthapuram,Dish Soap,3,30.8,24.8,6.0,0.0,0.0,0.0
2023-10-03,Ulhasnagar,Pet Treats,1,30.4,24.1,6.299999999999997,0.2,0.0,0.0
2023-10-03,Unnao,Cola,1,32.2,24.4,7.800000000000004,0.5,0.0,0.0
2023-10-03,Visakhapatnam,Cough Syrup,1,31.4,23.1,8.299999999999997,0.0,0.0,0.0
2023-10-03,Warangal,Chocolates,1,31.9,19.9,12.0,0.0,0.0,0.0
2023-10-03,Yamunanagar,Bread,2,33.5,22.2,11.3,0.0,0.0,0.0
2023-10-10,Ahmednagar,Cheese,1,31.5,23.9,7.600000000000001,0.0,0.0,0.0
2023-10-10,Ahmednagar,Cola,1,31.2,24.9,6.300000000000001,0.0,0.0,0.0
2023-10-10,Ambattur,Carrots,1,29.0,24.9,4.100000000000001,2.6,0.0,0.0
2023-10-10,Ambattur,Eggs,3,31.1,25.4,5.700000000000003,0.4,0.0,0.0
2023-10-10,Anantapuram,Pulses,1,31.0,22.4,8.600000000000001,0.8,0.0,0.0
2023-10-10,Baranagar,Cat Food,3,33.5,23.4,10.1,0.0,0.0,0.0
2023-10-10,Bhopal,Vitamins,3,33.3,22.1,11.199999999999996,0.0,0.0,0.0
2023-10-10,Danapur,Tomatoes,3,33.3,21.3,11.999999999999996,0.0,0.0,0.0
2023-10-10,Delhi,Eggs,1,29.0,19.8,9.2,9.9,0.0,0.0
2023-10-10,Dewas,Dish Soap,2,33.5,22.8,10.7,0.0,0.0,0.0
2023-10-10,Eluru,Toothpaste,2,32.6,21.6,11.0,0.0,0.0,0.0
2023-10-10,Farrukhabad,Butter,3,33.5,20.2,13.3,0.0,0.0,0.0
2023-10-10,Guntur,Biscuits,1,32.3,21.1,11.199999999999996,0.0,0.0,0.0
2023-10-10,Guwahati,Toilet Cleaner,3,28.8,20.6,8.2,1.2,0.0,0.0
2023-10-10,Hindupur,Carrots,2,32.0,22.6,9.4,0.0,0.0,0.0
2023-10-10,Hindupur,Eggs,2,31.0,22.4,8.600000000000001,0.8,0.0,0.0
2023-10-10,Hindupur,Instant Noodles,1,31.0,22.4,8.600000000000001,0.8,0.0,0.0
2023-10-10,Jabalpur,Carrots,2,33.2,22.5,10.700000000000005,0.0,0.0,0.0
2023-10-10,Jamalpur,Cheese,2,30.5,22.5,8.0,0.5,0.0,0.0
2023-10-10,Jammu,Cola,2,33.7,22.3,11.400000000000002,0.1,0.0,0.0
2023-10-10,Jamshedpur,Pet Treats,2,29.0,18.5,10.5,0.0,0.0,0.0
2023-10-10,Jorhat,Diapers,3,30.1,22.4,7.700000000000003,3.2,0.0,0.0
2023-10-10,Kalyan-Dombivli,Pet Treats,1,33.4,25.2,8.2,0.7,0.0,0.0
2023-10-10,Karimnagar,Toothpaste,1,32.0,21.7,10.3,24.6,0.0,0.0
2023-10-10,Kishanganj,Eggs,3,33.1,23.6,9.5,2.1,0.0,0.0
2023-10-10,Kolhapur,Toilet Cleaner,3,31.5,23.9,7.600000000000001,0.0,0.0,0.0
2023-10-10,Kumbakonam,Soap,3,31.1,25.4,5.700000000000003,0.4,0.0,0.0
2023-10-10,Madurai,Baby Food,2,29.0,24.9,4.100000000000001,2.6,0.0,0.0
2023-10-10,Maheshtala,Lotion,1,33.5,24.4,9.1,0.0,0.0,0.0
2023-10-10,Maheshtala,Sugar,3,33.5,23.4,10.1,0.0,0.0,0.0
2023-10-10,Malda,Orange Juice,2,33.7,25.0,8.700000000000003,0.0,0.0,0.0
2023-10-10,Mango,Dog Food,3,30.0,21.6,8.399999999999999,0.0,0.0,0.0
2023-10-10,Mehsana,Orange Juice,3,35.3,24.0,11.299999999999995,0.2,0.0,0.0
2023-10-10,Mira-Bhayandar,Tomatoes,2,32.6,24.9,7.700000000000003,0.0,0.0,0.0
2023-10-10,Miryalaguda,Frozen Biryani,3,33.4,20.6,12.799999999999995,0.0,0.0,0.0
2023-10-10,Mumbai,Potatoes,1,31.9,23.7,8.2,0.0,0.0,0.0
2023-10-10,Muzaffarnagar,Cat Food,3,33.7,21.3,12.400000000000002,6.7,0.0,0.0
2023-10-10,Muzaffarnagar,Frozen Vegetables,3,35.4,24.8,10.599999999999998,0.0,0.0,0.0
2023-10-10,Mysore,Iced Tea,3,29.4,18.5,10.9,0.0,0.0,0.0
2023-10-10,Mysore,Shampoo,2,30.7,19.2,11.5,0.0,0.0,0.0
2023-10-10,Nagaon,Diapers,3,28.8,20.6,8.2,1.2,0.0,0.0
2023-10-10,Nagpur,Eggs,3,33.4,25.2,8.2,0.7,0.0,0.0
2023-10-10,Navi Mumbai,Curd,3,33.4,25.2,8.2,0.7,0.0,0.0
2023-10-10,North Dumdum,Wheat Flour,1,33.7,25.0,8.700000000000003,0.0,0.0,0.0
2023-10-10,Pallavaram,Vitamins,1,29.0,24.9,4.100000000000001,2.6,0.0,0.0
2023-10-10,Panihati,Bananas,3,33.7,24.8,8.900000000000002,0.0,0.0,0.0
2023-10-10,Panihati,Potatoes,1,32.7,23.1,9.6,0.0,0.0,0.0
2023-10-10,Patna,Sugar,3,31.9,21.6,10.299999999999995,0.0,0.0,0.0
2023-10-10,Pimpri-Chinchwad,Potatoes,2,31.2,24.9,6.300000000000001,0.0,0.0,0.0
2023-10-10,Pondicherry,Baby Wipes,2,33.7,22.3,11.400000000000002,0.1,0.0,0.0
2023-10-10,Rajkot,Pain Reliever,1,33.3,24.8,8.499999999999996,0.8,0.0,0.0
2023-10-10,Rajkot,Toothpaste,2,33.3,24.8,8.499999999999996,0.8,0.0,0.0
2023-10-10,Ranchi,Carrots,1,29.6,20.5,9.1,0.0,0.0,0.0
2023-10-10,Ratlam,Pet Treats,2,33.3,22.1,11.199999999999996,0.0,0.0,0.0
2023-10-10,Sagar,Cough Syrup,1,33.3,20.4,12.9,0.0,0.0,0.0
2023-10-10,Sirsa,Curd,1,28.4,17.8,10.599999999999998,8.1,0.0,0.0
2023-10-10,Siwan,Orange Juice,2,30.5,22.5,8.0,0.5,0.0,0.0
2023-10-10,Vellore,Toilet Cleaner,1,29.2,23.8,5.399999999999999,22.5,0.0,0.0
2023-10-10,Warangal,Bananas,2,32.0,21.7,10.3,24.6,0.0,0.0
2023-10-10,Warangal,Biscuits,2,32.6,21.6,11.0,0.0,0.0,0.0
2023-10-10,Yamunanagar,Nuts,1,33.3,20.9,12.4,0.0,0.0,0.0
2023-10-17,Ahmednagar,Tomatoes,1,34.8,23.8,10.999999999999996,0.0,0.0,0.0
2023-10-17,Alappuzha,Potatoes,3,29.0,24.1,4.899999999999999,1.9,0.0,0.0
2023-10-17,Ambala,Baby Food,1,28.6,15.9,12.7,0.0,0.0,0.0
2023-10-17,Ambattur,Potatoes,3,31.5,25.0,6.5,0.2,0.0,0.0
2023-10-17,Arrah,Dish Soap,1,30.0,19.5,10.5,0.0,0.0,0.0
2023-10-17,Asansol,Cough Syrup,1,30.4,23.0,7.399999999999999,9.5,0.0,0.0
2023-10-17,Bahraich,Vitamins,3,29.7,20.0,9.7,0.0,0.0,0.0
2023-10-17,Bangalore,Nuts,1,30.0,20.5,9.5,0.3,0.0,0.0
2023-10-17,Bijapur,Shampoo,2,31.0,18.9,12.1,0.0,0.0,0.0
2023-10-17,Bijapur,Toilet Cleaner,2,30.8,17.5,13.3,0.0,0.0,0.0
