주문날짜,상품_ID,상품명,카테고리,브랜드,유통기한_일수,지역,회원타입,금액,배송_지연시간,배송소요시간,수량,평점,상품별_평균평점,temp_max(최고 기온),temp_min(최저 기온),rain_pre(강수량 합계),temp_range(최고 기온-최저 기온),heatwave(폭염),heavy_rain(폭우)
2024-03-08,57405,Baby Food,Baby Care,Srinivas PLC,365,Faridabad,New,607.67,29.0,46.0,1,4,3.0,22.6,11.1,0.0,11.500000000000002,0.0,0.0
2024-05-08,440875,Baby Wipes,Baby Care,Loyal Inc,365,Kakinada,Regular,275.03,4.0,22.0,1,4,3.05,36.5,23.4,0.8,13.100000000000001,0.0,0.0
2024-05-29,969851,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",180,Ulhasnagar,Inactive,340.66,19.0,31.0,1,4,3.24,34.0,29.1,0.4,4.899999999999999,0.0,0.0
2024-10-25,952168,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",90,Bathinda,Premium,236.95,-5.0,5.0,1,4,3.38,30.7,17.4,0.0,13.3,0.0,0.0
2024-03-27,853932,Baby Wipes,Baby Care,Ranganathan-Peri,365,Rampur,Premium,2823.57,3.0,17.0,3,2,3.16,34.8,17.9,0.0,16.9,0.0,0.0
2023-04-10,673058,Cough Syrup,Pharmacy,Balan-Madan,365,Katihar,Inactive,1531.52,7.0,22.0,2,3,3.73,37.3,22.4,0.0,14.899999999999999,0.0,0.0
2023-04-11,34186,Mangoes,Fruits & Vegetables,Mandal-Kar,3,Hazaribagh,Regular,2776.95,-1.0,18.0,3,4,3.55,34.7,21.8,0.0,12.900000000000002,0.0,0.0
2023-05-06,552883,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",3,Hazaribagh,Premium,2664.48,7.0,21.0,3,5,3.23,33.8,21.2,0.0,12.599999999999998,0.0,0.0
2023-05-31,771228,Pet Treats,Pet Care,Raja and Sons,365,Kishanganj,Inactive,83.18,0.0,17.0,1,5,3.43,39.5,28.4,0.0,11.100000000000001,1.0,0.0
2024-10-15,60619,Iced Tea,Cold Drinks & Juices,Bhasin LLC,180,Tinsukia,Regular,726.41,15.0,25.0,1,3,3.74,29.5,21.0,1.0,8.5,0.0,0.0
2024-08-15,491314,Ice Cream,Instant & Frozen Food,Banerjee Inc,180,Nizamabad,Premium,2920.32,11.0,23.0,3,2,3.09,31.0,23.2,1.1,7.800000000000001,0.0,0.0
2023-08-18,970529,Diapers,Baby Care,"Kurian, Patla and Sanghvi",365,Sagar,Regular,827.44,9.0,20.0,1,4,3.48,29.6,23.2,19.4,6.400000000000002,0.0,0.0
2024-07-03,425341,Pet Treats,Pet Care,"Mani, Dhar and Muni",365,Panihati,New,1458.84,5.0,16.0,3,3,3.91,28.9,25.8,13.0,3.099999999999998,0.0,0.0
2023-05-08,240179,Cough Syrup,Pharmacy,Ram-Suri,365,Gandhinagar,Regular,271.68,2.0,22.0,3,5,3.15,40.2,28.0,0.0,12.200000000000003,1.0,0.0
2023-07-27,367391,Baby Wipes,Baby Care,Talwar and Sons,365,Panihati,Inactive,1879.1,2.0,16.0,2,5,2.89,32.0,26.4,4.8,5.600000000000001,0.0,0.0
2024-01-22,217710,Eggs,Dairy & Breakfast,Rout-Sarna,7,Ghaziabad,New,58.59,0.0,16.0,1,1,3.35,17.5,5.7,0.0,11.8,0.0,0.0
2024-09-11,853932,Baby Wipes,Baby Care,Ranganathan-Peri,365,Hyderabad,Premium,2823.57,-1.0,9.0,3,4,3.16,29.4,22.0,0.1,7.399999999999999,0.0,0.0
2024-06-05,33955,Frozen Pizza,Instant & Frozen Food,Baral Group,180,Kakinada,New,372.16,-1.0,14.0,2,1,3.31,32.2,24.1,34.1,8.100000000000001,0.0,0.0
2024-09-26,661577,Cat Food,Pet Care,Majumdar PLC,365,Raebareli,Regular,2162.8500000000004,-3.0,14.0,3,3,3.0,29.8,24.9,5.5,4.900000000000002,0.0,0.0
2024-01-30,820973,Baby Wipes,Baby Care,Lall LLC,365,Mira-Bhayandar,Regular,114.52,1.0,17.0,1,4,3.39,31.4,19.5,0.0,11.899999999999999,0.0,0.0
2023-10-09,432617,Baby Wipes,Baby Care,Dora-Pillai,365,Medininagar,Premium,1726.36,15.0,30.0,2,1,3.17,30.0,20.5,0.0,9.5,0.0,0.0
2023-06-05,449106,Soap,Personal Care,"Shere, Thakur and Naik",365,Tiruppur,Premium,97.1,8.0,24.0,2,5,3.26,37.8,28.6,0.2,9.199999999999996,0.0,0.0
2024-06-26,721521,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",365,Dibrugarh,Inactive,1252.17,16.0,35.0,3,3,2.78,32.0,25.2,16.7,6.800000000000001,0.0,0.0
2023-11-03,186168,Dog Food,Pet Care,"Parekh, Lad and Kadakia",365,Raiganj,Regular,878.8,5.0,19.0,1,5,3.3,30.2,23.6,1.7,6.599999999999998,0.0,0.0
2024-01-14,243235,Cat Food,Pet Care,Batta Inc,365,Guntur,Regular,109.03,4.0,20.0,1,4,3.74,30.3,17.6,0.0,12.7,0.0,0.0
2024-03-09,883013,Eggs,Dairy & Breakfast,Chahal Group,7,Ulhasnagar,New,2969.64,4.0,19.0,3,5,3.17,35.0,20.6,0.0,14.399999999999999,0.0,0.0
2024-02-25,604184,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",365,Davanagere,Premium,795.1,12.0,29.0,2,3,3.57,32.1,20.1,0.0,12.0,0.0,0.0
2023-11-03,721521,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",365,Loni,New,834.78,-4.0,16.0,2,1,2.78,30.2,18.2,0.0,12.0,0.0,0.0
2024-01-01,324809,Bread,Dairy & Breakfast,Sidhu PLC,7,Ajmer,Regular,1216.0,-5.0,12.0,2,4,3.23,21.0,8.3,0.0,12.7,0.0,0.0
2023-05-08,832348,Biscuits,Snacks & Munchies,Jani-Ram,90,Madhyamgram,Regular,1662.86,12.0,31.0,2,5,3.74,39.0,25.7,0.0,13.3,1.0,0.0
2024-04-13,681063,Mango Drink,Cold Drinks & Juices,Dass and Sons,180,Amaravati,Inactive,321.28,3.0,14.0,1,4,3.24,33.0,22.5,1.8,10.5,0.0,0.0
2023-12-07,764014,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",365,Rampur,New,612.04,9.0,20.0,1,3,3.47,25.5,16.6,0.0,8.899999999999999,0.0,0.0
2023-05-05,237083,Cough Syrup,Pharmacy,Hayer-Banerjee,365,Machilipatnam,Inactive,1154.26,-3.0,12.0,2,4,3.45,29.6,21.1,8.7,8.5,0.0,0.0
2024-03-16,993331,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",365,Ahmedabad,Premium,102.44,-3.0,15.0,1,5,4.08,35.1,19.3,0.0,15.8,0.0,0.0
2023-06-07,449106,Soap,Personal Care,"Shere, Thakur and Naik",365,Bhilai,Premium,145.64999999999998,2.0,14.0,3,2,3.26,41.8,27.7,0.0,14.099999999999998,1.0,0.0
2023-08-08,642612,Pet Treats,Pet Care,Pillay-Ahuja,365,Korba,Inactive,517.03,-5.0,11.0,1,4,3.62,32.2,25.2,0.3,7.0000000000000036,0.0,0.0
2024-06-21,33955,Frozen Pizza,Instant & Frozen Food,Baral Group,180,Jodhpur,Premium,372.16,-5.0,8.0,2,4,3.31,36.7,25.2,13.0,11.500000000000004,0.0,0.0
2023-12-20,555121,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",3,Bongaigaon,New,709.82,-4.0,9.0,2,5,3.52,24.5,11.0,0.0,13.5,0.0,0.0
2024-02-17,764014,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",365,Hazaribagh,New,1224.08,10.0,30.0,2,5,3.47,25.2,12.7,0.0,12.5,0.0,0.0
2024-06-17,567671,Biscuits,Snacks & Munchies,Nagar LLC,90,Bellary,Premium,836.96,-3.0,14.0,2,3,3.28,29.8,20.3,0.6,9.5,0.0,0.0
2024-02-17,623234,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,180,Bijapur,New,659.58,5.0,19.0,2,3,3.64,31.3,17.0,0.0,14.3,0.0,0.0
2024-09-28,366066,Soap,Personal Care,Mandal LLC,365,Sirsa,Inactive,2755.74,0.0,16.0,3,3,3.44,31.6,23.0,0.0,8.600000000000001,0.0,0.0
2023-12-10,306177,Frozen Biryani,Instant & Frozen Food,Som Inc,180,Sambalpur,Inactive,2307.7200000000003,2.0,20.0,3,4,3.47,27.4,17.6,0.0,9.799999999999997,0.0,0.0
2023-08-20,14145,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",3,Nadiad,Premium,1892.52,5.0,18.0,3,4,3.29,31.5,25.8,0.6,5.699999999999999,0.0,0.0
2023-12-12,954722,Ice Cream,Instant & Frozen Food,Mohan-Virk,180,Tumkur,Regular,1849.35,25.0,42.0,3,3,3.09,28.1,18.4,0.0,9.700000000000003,0.0,0.0
2024-11-04,667163,Orange Juice,Cold Drinks & Juices,Palla LLC,180,Jammu,Premium,882.4,3.0,15.0,2,1,3.42,30.4,17.5,0.0,12.899999999999999,0.0,0.0
2024-04-15,658389,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",90,Madanapalle,New,152.55,5.0,25.0,1,5,3.29,37.7,23.8,0.0,13.900000000000002,0.0,0.0
2024-08-16,784827,Baby Wipes,Baby Care,Balakrishnan Ltd,365,Panihati,New,822.75,25.0,41.0,3,4,3.39,31.2,24.6,2.1,6.599999999999998,0.0,0.0
2024-02-10,760684,Rice,Grocery & Staples,Kanda-Gupta,365,Bellary,Regular,71.6,4.0,16.0,1,4,3.71,30.8,17.0,0.0,13.8,0.0,0.0
2023-12-10,578097,Nuts,Snacks & Munchies,Jha Group,90,Patiala,Inactive,267.61,3.0,21.0,1,3,3.79,21.5,10.4,0.0,11.1,0.0,0.0
2024-09-21,525531,Dog Food,Pet Care,Sandal PLC,365,Mehsana,Premium,1662.2,-1.0,14.0,2,3,2.69,31.8,25.5,0.1,6.300000000000001,0.0,0.0
2023-04-01,552496,Dish Soap,Household Care,Dhar PLC,365,Guna,Inactive,508.0,13.0,31.0,1,3,3.56,30.0,18.5,0.0,11.5,0.0,0.0
2024-09-09,937542,Wheat Flour,Grocery & Staples,Khurana and Sons,365,Loni,Premium,291.12,23.0,43.0,3,1,3.14,32.7,26.0,7.7,6.700000000000003,0.0,0.0
2023-04-19,123983,Cough Syrup,Pharmacy,Kurian-Chhabra,365,Bangalore,New,785.67,29.0,47.0,1,4,3.37,35.5,21.0,0.0,14.5,0.0,0.0
2023-05-18,837480,Cough Syrup,Pharmacy,Edwin and Sons,365,Deoghar,New,652.2,12.0,23.0,3,3,3.35,38.8,22.4,0.0,16.4,1.0,0.0
2024-10-15,257719,Eggs,Dairy & Breakfast,Chaudhuri PLC,7,Rewa,New,845.19,-2.0,15.0,3,4,3.41,30.2,21.3,0.5,8.899999999999999,0.0,0.0
2023-09-09,753354,Shampoo,Personal Care,Sant-Mahajan,365,Junagadh,Regular,423.56,3.0,16.0,1,3,3.0,36.5,26.5,0.5,10.0,0.0,0.0
2024-06-10,726958,Cat Food,Pet Care,Doctor-Patla,365,Guwahati,Premium,2662.44,-2.0,8.0,3,4,3.47,29.8,24.8,2.3,5.0,0.0,0.0
2023-05-23,561860,Orange Juice,Cold Drinks & Juices,Gupta Ltd,180,Parbhani,Premium,874.78,8.0,18.0,1,5,3.22,33.5,26.4,0.0,7.100000000000001,0.0,0.0
2024-01-01,949818,Biscuits,Snacks & Munchies,Yohannan Inc,90,Madurai,Regular,966.1,-5.0,14.0,2,4,3.47,28.7,22.9,0.0,5.800000000000001,0.0,0.0
2023-07-08,365133,Dish Soap,Household Care,Hans Inc,365,Amroha,Regular,2746.3500000000004,-1.0,10.0,3,4,3.62,33.0,25.6,16.1,7.399999999999999,0.0,0.0
2023-12-10,961614,Chocolates,Snacks & Munchies,Goda Inc,90,Kamarhati,Regular,454.44,-1.0,18.0,2,3,3.24,25.6,14.9,0.0,10.700000000000001,0.0,0.0
2023-12-04,734789,Popcorn,Snacks & Munchies,"Chaudhari, Pant and Singh",90,Bijapur,Inactive,791.64,-5.0,14.0,2,3,3.3,24.0,19.8,0.0,4.199999999999999,0.0,0.0
2023-03-27,365132,Instant Noodles,Instant & Frozen Food,Dar-Kumar,180,Morbi,Premium,688.14,0.0,10.0,3,3,3.38,35.2,20.0,0.0,15.200000000000003,0.0,0.0
2024-08-31,440875,Baby Wipes,Baby Care,Loyal Inc,365,Ahmedabad,Regular,275.03,12.0,22.0,1,4,3.05,32.2,24.2,0.0,8.000000000000004,0.0,0.0
2024-04-30,925482,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,180,Chinsurah,Inactive,1425.12,-4.0,12.0,3,4,3.46,43.9,29.3,0.0,14.599999999999998,1.0,0.0
2024-02-01,557908,Vitamins,Pharmacy,Sundaram Inc,365,Uluberia,Regular,1884.74,2.0,18.0,2,4,3.54,25.0,16.9,7.5,8.100000000000001,0.0,0.0
2023-09-02,256051,Lotion,Personal Care,"Mannan, Naidu and Sama",365,Aligarh,New,1202.76,0.0,10.0,3,4,3.65,35.8,27.0,0.0,8.799999999999997,0.0,0.0
2023-06-15,760684,Rice,Grocery & Staples,Kanda-Gupta,365,Kadapa,Regular,71.6,-1.0,14.0,1,3,3.71,36.3,26.9,0.0,9.399999999999999,0.0,0.0
2024-03-30,376447,Butter,Dairy & Breakfast,Gara and Sons,7,Visakhapatnam,Regular,724.84,5.0,21.0,1,4,3.19,38.4,23.0,0.0,15.399999999999999,1.0,0.0
2024-01-25,757274,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",365,Proddatur,New,196.64,-4.0,10.0,2,5,3.55,28.3,18.0,0.0,10.3,0.0,0.0
2023-11-01,903336,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",365,Jabalpur,Inactive,1655.64,-5.0,12.0,3,4,3.84,29.8,17.5,0.0,12.3,0.0,0.0
2024-07-08,63769,Lotion,Personal Care,Dalal-Shan,365,Imphal,New,878.07,0.0,15.0,1,1,3.0,33.2,25.2,0.0,8.000000000000004,0.0,0.0
2023-06-05,94225,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",365,Dehradun,Inactive,231.33,22.0,42.0,3,3,3.38,37.1,25.1,0.1,12.0,0.0,0.0
2024-04-23,82484,Baby Food,Baby Care,Mallick PLC,365,Patna,Regular,2744.64,4.0,22.0,3,3,3.5,39.5,29.2,0.0,10.3,1.0,0.0
2024-05-03,91670,Dish Soap,Household Care,Barman-Ahluwalia,365,Jodhpur,Premium,878.48,0.0,18.0,2,3,3.21,38.0,22.2,0.0,15.8,1.0,0.0
2023-05-14,398340,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",180,Ramagundam,Premium,651.93,-3.0,15.0,1,3,2.58,37.8,22.2,0.0,15.599999999999998,0.0,0.0
2024-10-07,114414,Vitamins,Pharmacy,Kara-Golla,365,Sikar,Regular,1664.12,11.0,30.0,2,3,3.06,33.1,22.2,0.0,10.900000000000002,0.0,0.0
2023-12-30,131136,Salt,Grocery & Staples,Deshpande-Rama,365,Bhopal,Premium,75.6,-1.0,13.0,2,3,3.73,26.1,12.6,0.0,13.500000000000002,0.0,0.0
2024-10-11,324809,Bread,Dairy & Breakfast,Sidhu PLC,7,Bangalore,New,1824.0,-2.0,9.0,3,5,3.23,27.9,19.9,4.9,8.0,0.0,0.0
2024-07-11,552496,Dish Soap,Household Care,Dhar PLC,365,Haridwar,New,1524.0,24.0,37.0,3,3,3.56,36.3,26.8,3.9,9.499999999999996,0.0,0.0
2024-05-23,799459,Vitamins,Pharmacy,"Garg, Kari and Kapur",365,Junagadh,Regular,2556.06,5.0,19.0,3,4,3.57,46.5,31.0,0.0,15.5,1.0,0.0
2023-12-20,990993,Chocolates,Snacks & Munchies,Guha-Subramaniam,90,South Dumdum,New,791.0999999999999,-3.0,16.0,3,2,3.82,24.6,13.2,0.0,11.400000000000002,0.0,0.0
2024-03-01,336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",365,Bhimavaram,New,936.98,4.0,16.0,1,3,3.63,34.3,20.2,0.0,14.099999999999998,0.0,0.0
2023-11-18,784827,Baby Wipes,Baby Care,Balakrishnan Ltd,365,Kakinada,Regular,822.75,-1.0,16.0,3,5,3.39,29.7,18.5,0.0,11.2,0.0,0.0
2024-05-11,970529,Diapers,Baby Care,"Kurian, Patla and Sanghvi",365,Raurkela Industrial Township,Premium,827.44,-2.0,15.0,1,5,3.48,36.1,27.6,0.0,8.5,0.0,0.0
2023-04-13,623234,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,180,Jaipur,Inactive,659.58,-2.0,11.0,2,5,3.64,36.9,22.5,0.0,14.399999999999999,0.0,0.0
2023-10-23,837480,Cough Syrup,Pharmacy,Edwin and Sons,365,Kulti,New,434.8,1.0,21.0,2,2,3.35,30.4,23.0,9.5,7.399999999999999,0.0,0.0
2024-08-05,679321,Cola,Cold Drinks & Juices,Khurana-Dewan,180,Malegaon,New,2215.38,-2.0,10.0,3,5,3.3,28.9,25.6,5.8,3.299999999999997,0.0,0.0
2023-08-08,747801,Toilet Cleaner,Household Care,Saha-Vora,365,Lucknow,Regular,277.76,1.0,21.0,1,4,3.7,33.2,27.1,0.9,6.100000000000001,0.0,0.0
2024-07-24,264803,Vitamins,Pharmacy,Gole-Doshi,365,Jalna,New,2987.94,-3.0,11.0,3,4,3.26,27.0,25.5,54.4,1.5,0.0,1.0
2023-10-31,714999,Bread,Dairy & Breakfast,Kala Group,7,Hazaribagh,Inactive,2647.53,-1.0,16.0,3,5,3.57,27.0,16.4,0.0,10.600000000000001,0.0,0.0
2024-06-26,131748,Dog Food,Pet Care,"Shroff, Wason and Dugar",365,Nizamabad,New,162.7,29.0,47.0,2,5,3.17,31.6,24.0,7.4,7.600000000000001,0.0,0.0
2023-10-08,990993,Chocolates,Snacks & Munchies,Guha-Subramaniam,90,Warangal,Inactive,263.7,0.0,15.0,1,5,3.82,31.9,19.9,0.0,12.0,0.0,0.0
2023-12-24,451933,Wheat Flour,Grocery & Staples,Nadig Ltd,365,Orai,Regular,568.94,16.0,29.0,1,4,3.16,24.4,10.6,0.0,13.799999999999999,0.0,0.0
2024-04-13,462526,Curd,Dairy & Breakfast,Pau and Sons,7,Khandwa,Regular,899.94,6.0,21.0,2,3,2.43,35.0,21.5,0.0,13.5,0.0,0.0
2023-04-06,487065,Chips,Snacks & Munchies,Kadakia-Yadav,90,Ichalkaranji,Inactive,749.36,-3.0,9.0,2,5,3.29,33.0,23.4,0.0,9.600000000000001,0.0,0.0
2023-11-29,329351,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",7,Tenali,Inactive,621.74,-4.0,8.0,2,1,3.35,28.9,20.0,0.8,8.899999999999999,0.0,0.0
2023-05-01,39154,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",3,Karawal Nagar,New,946.86,5.0,16.0,1,3,3.4,27.8,19.8,5.4,8.0,0.0,0.0
2024-05-17,542300,Popcorn,Snacks & Munchies,Gulati-Tandon,90,Nangloi Jat,Premium,766.05,10.0,22.0,3,2,3.14,44.0,28.0,0.0,16.0,1.0,0.0
2023-11-22,552496,Dish Soap,Household Care,Dhar PLC,365,Vellore,Regular,1524.0,-3.0,12.0,3,4,3.56,28.2,23.8,4.3,4.399999999999999,0.0,0.0
2023-09-28,820541,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",365,Tumkur,Regular,576.22,-4.0,14.0,1,2,2.88,27.1,19.0,9.4,8.100000000000001,0.0,0.0
2024-06-23,991434,Cookies,Snacks & Munchies,Mital-Oza,90,Bathinda,Regular,712.86,23.0,37.0,3,4,3.05,35.7,28.2,3.4,7.5000000000000036,0.0,0.0
2024-10-13,187399,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,180,Agra,Premium,160.47,6.0,25.0,3,5,3.27,30.6,21.5,0.0,9.100000000000001,0.0,0.0
2024-06-27,256051,Lotion,Personal Care,"Mannan, Naidu and Sama",365,Jalna,Inactive,801.84,12.0,24.0,2,3,3.65,28.8,26.5,98.7,2.3000000000000007,0.0,1.0
2024-10-05,903336,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",365,Bathinda,Inactive,1655.64,-2.0,13.0,3,5,3.84,34.5,22.4,0.0,12.100000000000001,0.0,0.0
2023-04-23,925482,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,180,Guntakal,Premium,1425.12,23.0,35.0,3,3,3.46,35.0,21.9,0.0,13.100000000000001,0.0,0.0
2024-08-21,473647,Toothpaste,Personal Care,Ben-Ravi,365,Ambattur,Premium,86.1,3.0,16.0,2,5,3.13,31.9,26.6,1.0,5.299999999999997,0.0,0.0
2024-01-22,56589,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",365,North Dumdum,Inactive,1553.31,0.0,15.0,3,4,3.23,21.6,11.3,0.0,10.3,0.0,0.0
2023-05-25,658389,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",90,Raebareli,Inactive,152.55,12.0,27.0,1,3,3.29,32.5,24.1,3.5,8.399999999999999,0.0,0.0
2024-09-26,952168,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",90,Deoghar,Regular,473.9,-1.0,15.0,2,5,3.38,25.4,21.9,22.6,3.5,0.0,0.0
2024-06-21,256051,Lotion,Personal Care,"Mannan, Naidu and Sama",365,Chittoor,New,1202.76,1.0,20.0,3,5,3.65,32.2,24.5,2.8,7.700000000000003,0.0,0.0
2024-03-03,378230,Nuts,Snacks & Munchies,Kala-Vig,90,Tiruppur,Premium,332.84,7.0,25.0,2,3,2.42,31.5,24.0,0.0,7.5,0.0,0.0
2023-11-06,937542,Wheat Flour,Grocery & Staples,Khurana and Sons,365,Jaunpur,Premium,291.12,3.0,17.0,3,4,3.14,30.1,16.5,0.0,13.600000000000001,0.0,0.0
2024-08-15,291238,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",90,Gorakhpur,Premium,1492.06,15.0,35.0,2,4,3.47,,,,,,
2023-07-25,382511,Butter,Dairy & Breakfast,Bora-Thakkar,7,Pimpri-Chinchwad,Regular,702.54,8.0,26.0,1,4,3.21,27.1,25.1,44.1,2.0,0.0,0.0
2023-12-12,697683,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",365,Jehanabad,New,123.74,-1.0,17.0,1,3,3.47,23.0,11.4,0.0,11.6,0.0,0.0
2023-07-09,951463,Pet Treats,Pet Care,Balakrishnan-Kaur,365,Dhanbad,Inactive,2362.2,5.0,19.0,3,4,3.41,30.6,22.8,1.4,7.800000000000001,0.0,0.0
2024-09-03,561860,Orange Juice,Cold Drinks & Juices,Gupta Ltd,180,Panvel,New,874.78,-3.0,13.0,1,4,3.22,27.2,24.8,13.0,2.3999999999999986,0.0,0.0
2023-08-13,880510,Bread,Dairy & Breakfast,Roy-Char,7,Dhule,Premium,2854.29,3.0,13.0,3,4,3.38,29.2,25.4,5.0,3.8000000000000007,0.0,0.0
2024-02-22,771228,Pet Treats,Pet Care,Raja and Sons,365,Secunderabad,New,249.54,4.0,24.0,3,2,3.43,33.0,19.0,0.0,14.0,0.0,0.0
2024-01-10,552883,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",3,Mira-Bhayandar,Regular,2664.48,2.0,21.0,3,3,3.23,30.5,21.9,0.7,8.600000000000001,0.0,0.0
2024-04-06,615545,Soap,Personal Care,Barman Inc,365,Kakinada,Regular,448.16,-4.0,10.0,1,5,3.05,38.7,26.4,0.0,12.300000000000004,1.0,0.0
2024-09-30,41853,Curd,Dairy & Breakfast,Handa PLC,7,Secunderabad,Premium,2731.32,0.0,20.0,3,1,3.24,29.9,22.5,3.7,7.399999999999999,0.0,0.0
2024-04-20,33955,Frozen Pizza,Instant & Frozen Food,Baral Group,180,Purnia,Premium,372.16,0.0,16.0,2,3,3.31,42.0,26.7,0.0,15.3,1.0,0.0
2024-08-21,133542,Detergent,Household Care,Edwin-Lall,365,Shivpuri,Regular,205.47,14.0,33.0,3,4,3.11,30.0,23.5,9.6,6.5,0.0,0.0
2024-07-10,542300,Popcorn,Snacks & Munchies,Gulati-Tandon,90,Jabalpur,Regular,510.7,-4.0,6.0,2,4,3.14,30.9,24.2,7.2,6.699999999999999,0.0,0.0
2024-05-23,39154,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",3,North Dumdum,Inactive,1893.72,-5.0,10.0,2,3,3.4,34.7,26.1,1.0,8.600000000000001,0.0,0.0
2024-05-30,714999,Bread,Dairy & Breakfast,Kala Group,7,Kollam,New,2647.53,5.0,17.0,3,3,3.57,28.3,24.2,87.4,4.100000000000001,0.0,1.0
2024-06-03,697683,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",365,Khora ,New,371.22,4.0,18.0,3,5,3.47,43.4,28.8,0.0,14.599999999999998,1.0,0.0
2023-08-18,942001,Cat Food,Pet Care,Acharya Ltd,365,Nanded,Regular,2014.65,-4.0,12.0,3,3,3.62,28.9,25.6,2.0,3.299999999999997,0.0,0.0
2023-07-29,349294,Onions,Fruits & Vegetables,Ganesan Ltd,3,Kurnool,Inactive,2804.25,-1.0,15.0,3,4,3.73,29.8,23.2,0.8,6.600000000000001,0.0,0.0
2024-06-09,798639,Eggs,Dairy & Breakfast,Subramaniam LLC,7,Tenali,Regular,422.5,19.0,36.0,2,3,3.06,30.9,23.3,1.6,7.599999999999998,0.0,0.0
2024-03-04,965755,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama",3,Muzaffarnagar,Regular,1065.14,1.0,20.0,2,2,3.47,25.0,15.1,5.6,9.9,0.0,0.0
2024-01-22,4452,Baby Wipes,Baby Care,Morar-Mistry,365,Firozabad,Inactive,509.64,0.0,10.0,3,3,3.43,17.5,5.7,0.0,11.8,0.0,0.0
2024-09-12,876139,Pulses,Grocery & Staples,Cherian-Dara,365,Deoghar,Inactive,415.75,-3.0,8.0,1,1,3.5,29.3,23.0,2.8,6.300000000000001,0.0,0.0
2023-08-19,473929,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",3,Bahraich,Premium,440.19,21.0,31.0,1,5,3.33,33.7,27.0,4.4,6.700000000000003,0.0,0.0
2024-02-10,820973,Baby Wipes,Baby Care,Lall LLC,365,Ghaziabad,Regular,343.56,14.0,26.0,3,1,3.39,21.0,7.5,0.0,13.5,0.0,0.0
2023-07-24,563740,Chips,Snacks & Munchies,Mann-Kapadia,90,Guntur,Premium,288.99,0.0,18.0,3,3,3.38,27.9,22.9,9.9,5.0,0.0,0.0
2023-12-10,784827,Baby Wipes,Baby Care,Balakrishnan Ltd,365,Tadepalligudem,Inactive,274.25,1.0,20.0,1,4,3.39,28.4,16.8,0.0,11.599999999999998,0.0,0.0
2024-03-10,925482,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,180,Nandyal,New,475.04,-2.0,13.0,1,5,3.46,34.8,23.0,0.2,11.799999999999997,0.0,0.0
2024-08-26,962591,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,180,Thoothukudi,Inactive,130.01,15.0,33.0,1,4,3.38,35.2,27.9,1.0,7.300000000000004,0.0,0.0
2024-10-13,880510,Bread,Dairy & Breakfast,Roy-Char,7,Tirunelveli,New,2854.29,-5.0,15.0,3,4,3.38,29.9,24.1,2.5,5.799999999999997,0.0,0.0
2024-03-11,647462,Lotion,Personal Care,"Balan, Samra and Sekhon",365,Karaikudi,Regular,652.84,2.0,19.0,2,3,3.61,32.7,24.7,0.0,8.000000000000004,0.0,0.0
2023-03-29,880510,Bread,Dairy & Breakfast,Roy-Char,7,Maheshtala,Inactive,2854.29,10.0,23.0,3,3,3.38,33.5,23.9,2.1,9.600000000000001,0.0,0.0
