주문날짜,상품명,수량,금액,평점,배송소요시간,카테고리,브랜드,수량_lag_1,평점_lag_1,수량_lag_7,평점_lag_7,주문_증가량,평점_변화
2023-10-28,Cola,3,537.24,1.0,10.0,Cold Drinks & Juices,Bhattacharyya PLC,2.0,1.0,2.0,3.0,1.0,0.0
2023-10-30,Cola,1,671.68,4.0,16.0,Cold Drinks & Juices,"Karan, Bandi and Acharya",3.0,1.0,3.0,4.0,-2.0,3.0
2023-10-31,Cola,1,891.6,4.0,20.0,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",1.0,4.0,2.0,5.0,0.0,0.0
2023-11-03,Cola,1,671.68,4.0,27.0,Cold Drinks & Juices,"Karan, Bandi and Acharya",1.0,4.0,5.0,2.5,0.0,0.0
2023-11-08,Cola,1,891.6,5.0,13.0,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",1.0,4.0,1.0,5.0,0.0,1.0
2023-11-24,Cola,1,179.08,3.0,31.0,Cold Drinks & Juices,Bhattacharyya PLC,1.0,5.0,1.0,4.0,0.0,-2.0
2023-11-28,Cola,2,358.16,4.0,17.0,Cold Drinks & Juices,Bhattacharyya PLC,1.0,3.0,2.0,1.0,1.0,1.0
2023-12-03,Cola,1,671.68,1.0,20.0,Cold Drinks & Juices,"Karan, Bandi and Acharya",2.0,4.0,3.0,1.0,-1.0,-3.0
2023-12-06,Cola,2,358.16,4.0,9.0,Cold Drinks & Juices,Bhattacharyya PLC,1.0,1.0,1.0,4.0,1.0,3.0
2023-12-07,Cola,3,537.24,1.0,9.0,Cold Drinks & Juices,Bhattacharyya PLC,2.0,4.0,1.0,4.0,1.0,-3.0
2023-12-08,Cola,2,88.7,5.0,22.0,Cold Drinks & Juices,"Basu, Rout and Mistry",3.0,1.0,1.0,4.0,-1.0,4.0
2023-12-10,Cola,3,2674.8,2.0,17.0,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",2.0,5.0,1.0,5.0,1.0,-3.0
2023-12-13,Cola,3,1266.69,5.0,15.0,Cold Drinks & Juices,Rastogi Inc,3.0,2.0,1.0,3.0,0.0,3.0
2023-12-16,Cola,2,1343.36,3.0,7.0,Cold Drinks & Juices,"Karan, Bandi and Acharya",3.0,5.0,2.0,4.0,-1.0,-2.0
2023-12-19,Cola,3,1266.69,4.0,16.0,Cold Drinks & Juices,Rastogi Inc,2.0,3.0,1.0,1.0,1.0,1.0
2023-12-26,Cola,2,1766.88,3.0,25.0,Cold Drinks & Juices,Pal-Sehgal,3.0,4.0,2.0,4.0,-1.0,-1.0
2024-01-05,Cola,1,738.46,5.0,12.0,Cold Drinks & Juices,Khurana-Dewan,2.0,3.0,3.0,1.0,-1.0,2.0
2024-01-07,Cola,1,44.35,3.0,23.0,Cold Drinks & Juices,"Basu, Rout and Mistry",1.0,5.0,2.0,5.0,0.0,-2.0
2024-01-12,Cola,1,883.44,2.0,38.0,Cold Drinks & Juices,Pal-Sehgal,1.0,3.0,3.0,2.0,0.0,-1.0
2024-01-14,Cola,5,4441.68,3.0,27.0,Cold Drinks & Juices,Pal-Sehgal,1.0,2.0,3.0,5.0,4.0,1.0
2024-01-15,Cola,1,179.08,2.0,20.0,Cold Drinks & Juices,Bhattacharyya PLC,5.0,3.0,2.0,3.0,-4.0,-1.0
2024-02-02,Cola,3,2674.8,4.0,17.0,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",1.0,2.0,3.0,4.0,2.0,2.0
2024-02-06,Cola,3,2015.04,3.0,33.0,Cold Drinks & Juices,"Karan, Bandi and Acharya",3.0,4.0,2.0,3.0,0.0,-1.0
2024-02-20,Cola,2,844.46,4.0,30.0,Cold Drinks & Juices,Rastogi Inc,3.0,3.0,1.0,5.0,-1.0,1.0
2024-02-21,Cola,1,671.68,4.0,24.0,Cold Drinks & Juices,"Karan, Bandi and Acharya",2.0,4.0,1.0,3.0,-1.0,0.0
2024-02-28,Cola,3,537.24,4.0,32.0,Cold Drinks & Juices,Bhattacharyya PLC,1.0,4.0,1.0,2.0,2.0,0.0
2024-03-14,Cola,3,2650.32,4.0,11.0,Cold Drinks & Juices,Pal-Sehgal,3.0,4.0,5.0,3.0,0.0,0.0
2024-03-15,Cola,2,358.16,5.0,11.0,Cold Drinks & Juices,Bhattacharyya PLC,3.0,4.0,1.0,2.0,-1.0,1.0
2024-03-16,Cola,3,2674.8,5.0,11.0,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",2.0,5.0,3.0,4.0,1.0,0.0
2024-04-03,Cola,2,88.7,2.0,16.0,Cold Drinks & Juices,"Basu, Rout and Mistry",3.0,5.0,3.0,3.0,-1.0,-3.0
2024-04-16,Cola,1,738.46,1.0,17.0,Cold Drinks & Juices,Khurana-Dewan,2.0,2.0,2.0,4.0,-1.0,-1.0
2024-04-21,Cola,3,2215.38,1.0,9.0,Cold Drinks & Juices,Khurana-Dewan,1.0,1.0,1.0,4.0,2.0,0.0
2024-04-22,Cola,3,2015.04,4.0,19.0,Cold Drinks & Juices,"Karan, Bandi and Acharya",3.0,1.0,3.0,4.0,0.0,3.0
2024-05-01,Cola,4,716.32,2.5,12.5,Cold Drinks & Juices,Bhattacharyya PLC,3.0,4.0,3.0,4.0,1.0,-1.5
2024-05-03,Cola,1,883.44,3.0,18.0,Cold Drinks & Juices,Pal-Sehgal,4.0,2.5,2.0,5.0,-3.0,0.5
2024-05-06,Cola,3,1266.69,3.0,17.0,Cold Drinks & Juices,Rastogi Inc,1.0,3.0,3.0,5.0,2.0,0.0
2024-05-19,Cola,2,358.16,3.0,28.0,Cold Drinks & Juices,Bhattacharyya PLC,3.0,3.0,2.0,2.0,-1.0,0.0
2024-05-21,Cola,1,422.23,5.0,40.0,Cold Drinks & Juices,Rastogi Inc,2.0,3.0,1.0,1.0,-1.0,2.0
2024-05-23,Cola,1,44.35,1.0,19.0,Cold Drinks & Juices,"Basu, Rout and Mistry",1.0,5.0,3.0,1.0,0.0,-4.0
2024-05-25,Cola,1,44.35,5.0,31.0,Cold Drinks & Juices,"Basu, Rout and Mistry",1.0,1.0,3.0,4.0,0.0,4.0
2024-06-06,Cola,2,1476.92,3.0,11.0,Cold Drinks & Juices,Khurana-Dewan,1.0,5.0,4.0,2.5,1.0,-2.0
2024-06-11,Cola,2,1476.92,3.0,17.0,Cold Drinks & Juices,Khurana-Dewan,2.0,3.0,1.0,3.0,0.0,0.0
2024-06-17,Cola,3,537.24,4.0,20.0,Cold Drinks & Juices,Bhattacharyya PLC,2.0,3.0,3.0,3.0,1.0,1.0
2024-06-20,Cola,3,1266.69,4.0,13.0,Cold Drinks & Juices,Rastogi Inc,3.0,4.0,2.0,3.0,0.0,0.0
2024-06-26,Cola,5,2320.44,3.5,17.0,Cold Drinks & Juices,Bhattacharyya PLC,3.0,4.0,1.0,5.0,2.0,-0.5
2024-07-05,Cola,2,1343.36,3.0,27.0,Cold Drinks & Juices,"Karan, Bandi and Acharya",5.0,3.5,1.0,1.0,-3.0,-0.5
2024-07-12,Cola,3,537.24,3.0,18.0,Cold Drinks & Juices,Bhattacharyya PLC,2.0,3.0,1.0,5.0,1.0,0.0
2024-07-16,Cola,3,133.05,1.0,10.0,Cold Drinks & Juices,"Basu, Rout and Mistry",3.0,3.0,2.0,3.0,0.0,-2.0
2024-07-17,Cola,3,2650.32,3.0,18.0,Cold Drinks & Juices,Pal-Sehgal,3.0,1.0,2.0,3.0,0.0,2.0
2024-07-19,Cola,1,671.68,1.0,19.0,Cold Drinks & Juices,"Karan, Bandi and Acharya",3.0,3.0,3.0,4.0,-2.0,-2.0
2024-07-20,Cola,3,2650.32,3.0,10.0,Cold Drinks & Juices,Pal-Sehgal,1.0,1.0,3.0,4.0,2.0,2.0
2024-07-26,Cola,2,1783.2,3.0,22.0,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",3.0,3.0,5.0,3.5,-1.0,0.0
2024-07-27,Cola,1,671.68,4.0,28.0,Cold Drinks & Juices,"Karan, Bandi and Acharya",2.0,3.0,2.0,3.0,-1.0,1.0
2024-08-01,Cola,1,422.23,4.0,19.0,Cold Drinks & Juices,Rastogi Inc,1.0,4.0,3.0,3.0,0.0,0.0
2024-08-05,Cola,3,2215.38,5.0,10.0,Cold Drinks & Juices,Khurana-Dewan,1.0,4.0,3.0,1.0,2.0,1.0
2024-08-18,Cola,3,2215.38,1.0,25.0,Cold Drinks & Juices,Khurana-Dewan,3.0,5.0,3.0,3.0,0.0,-4.0
2024-08-26,Cola,1,883.44,5.0,27.0,Cold Drinks & Juices,Pal-Sehgal,3.0,1.0,1.0,1.0,-2.0,4.0
2024-08-28,Cola,3,1029.84,1.0,28.5,Cold Drinks & Juices,Bhattacharyya PLC,1.0,5.0,3.0,3.0,2.0,-4.0
2024-09-02,Cola,2,844.46,4.0,9.0,Cold Drinks & Juices,Rastogi Inc,3.0,1.0,2.0,3.0,-1.0,3.0
2024-09-04,Cola,3,537.24,5.0,35.0,Cold Drinks & Juices,Bhattacharyya PLC,2.0,4.0,1.0,4.0,1.0,1.0
2024-09-12,Cola,3,133.05,5.0,11.0,Cold Drinks & Juices,"Basu, Rout and Mistry",3.0,5.0,1.0,4.0,0.0,0.0
2024-09-25,Cola,2,1343.36,3.0,15.0,Cold Drinks & Juices,"Karan, Bandi and Acharya",3.0,5.0,3.0,5.0,-1.0,-2.0
2024-10-08,Cola,3,2674.8,4.0,18.0,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",2.0,3.0,3.0,1.0,1.0,1.0
2024-10-11,Cola,3,2674.8,4.0,10.0,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",3.0,4.0,1.0,5.0,0.0,0.0
2024-10-21,Cola,2,1630.06,4.0,11.5,Cold Drinks & Juices,"Bhandari, Bhasin and Palan",3.0,4.0,3.0,1.0,-1.0,0.0
2024-10-30,Cola,2,844.46,4.0,15.0,Cold Drinks & Juices,Rastogi Inc,2.0,4.0,2.0,4.0,0.0,0.0
2024-10-31,Cola,2,1766.88,3.0,12.0,Cold Drinks & Juices,Pal-Sehgal,2.0,4.0,3.0,5.0,0.0,-1.0
2024-11-02,Cola,2,1766.88,3.0,10.0,Cold Drinks & Juices,Pal-Sehgal,2.0,3.0,3.0,5.0,0.0,0.0
2023-05-23,Cookies,3,1072.26,3.0,36.0,Snacks & Munchies,Raj and Sons,3.0,3.0,1.0,3.0,0.0,0.0
2023-06-18,Cookies,2,475.24,2.0,26.0,Snacks & Munchies,Mital-Oza,3.0,3.0,1.0,1.0,-1.0,-1.0
2023-06-24,Cookies,1,951.27,5.0,12.0,Snacks & Munchies,"Roy, Seth and Patla",2.0,2.0,1.0,4.0,-1.0,3.0
2023-08-03,Cookies,1,237.62,1.0,12.0,Snacks & Munchies,Mital-Oza,1.0,5.0,2.0,1.0,0.0,-4.0
2023-09-26,Cookies,2,1902.54,3.0,36.0,Snacks & Munchies,"Roy, Seth and Patla",1.0,1.0,3.0,1.0,1.0,2.0
2023-10-02,Cookies,2,1902.54,3.0,24.0,Snacks & Munchies,"Roy, Seth and Patla",2.0,3.0,2.0,4.0,0.0,0.0
2023-10-03,Cookies,1,951.27,4.0,13.0,Snacks & Munchies,"Roy, Seth and Patla",2.0,3.0,3.0,3.0,-1.0,1.0
2023-10-04,Cookies,2,475.24,2.0,18.0,Snacks & Munchies,Mital-Oza,1.0,4.0,3.0,3.0,1.0,-2.0
2023-11-21,Cookies,1,951.27,3.0,34.0,Snacks & Munchies,"Roy, Seth and Patla",2.0,2.0,2.0,2.0,-1.0,1.0
2023-11-26,Cookies,3,2853.81,1.0,14.0,Snacks & Munchies,"Roy, Seth and Patla",1.0,3.0,1.0,5.0,2.0,-2.0
2023-11-27,Cookies,2,475.24,1.0,9.0,Snacks & Munchies,Mital-Oza,3.0,1.0,1.0,1.0,-1.0,0.0
2023-12-01,Cookies,1,951.27,4.0,15.0,Snacks & Munchies,"Roy, Seth and Patla",2.0,1.0,2.0,3.0,-1.0,3.0
2023-12-21,Cookies,2,1902.54,5.0,13.0,Snacks & Munchies,"Roy, Seth and Patla",1.0,4.0,2.0,3.0,1.0,1.0
2024-01-05,Cookies,2,475.24,3.0,34.0,Snacks & Munchies,Mital-Oza,2.0,5.0,1.0,4.0,0.0,-2.0
2024-01-13,Cookies,3,712.86,5.0,20.0,Snacks & Munchies,Mital-Oza,2.0,3.0,2.0,2.0,1.0,2.0
2024-02-12,Cookies,2,475.24,3.0,38.0,Snacks & Munchies,Mital-Oza,3.0,5.0,1.0,3.0,-1.0,-2.0
2024-03-15,Cookies,2,714.84,5.0,12.0,Snacks & Munchies,Raj and Sons,2.0,3.0,3.0,1.0,0.0,2.0
2024-04-03,Cookies,1,951.27,1.0,17.0,Snacks & Munchies,"Roy, Seth and Patla",2.0,5.0,2.0,1.0,-1.0,-4.0
2024-04-07,Cookies,3,712.86,3.0,22.0,Snacks & Munchies,Mital-Oza,1.0,1.0,1.0,4.0,2.0,2.0
2024-04-15,Cookies,3,1072.26,5.0,19.0,Snacks & Munchies,Raj and Sons,3.0,3.0,2.0,5.0,0.0,2.0
2024-04-17,Cookies,1,951.27,3.0,20.0,Snacks & Munchies,"Roy, Seth and Patla",3.0,5.0,2.0,3.0,-2.0,-2.0
2024-04-18,Cookies,2,475.24,4.0,16.0,Snacks & Munchies,Mital-Oza,1.0,3.0,3.0,5.0,1.0,1.0
2024-04-20,Cookies,2,475.24,3.0,6.0,Snacks & Munchies,Mital-Oza,2.0,4.0,2.0,3.0,0.0,-1.0
2024-05-28,Cookies,2,1902.54,1.0,37.0,Snacks & Munchies,"Roy, Seth and Patla",2.0,3.0,2.0,5.0,0.0,-2.0
2024-06-07,Cookies,3,712.86,4.0,16.0,Snacks & Munchies,Mital-Oza,2.0,1.0,1.0,1.0,1.0,3.0
2024-06-11,Cookies,2,714.84,4.0,23.0,Snacks & Munchies,Raj and Sons,3.0,4.0,3.0,3.0,-1.0,0.0
2024-06-13,Cookies,2,1902.54,3.0,18.0,Snacks & Munchies,"Roy, Seth and Patla",2.0,4.0,3.0,5.0,0.0,-1.0
2024-06-20,Cookies,3,712.86,4.0,21.0,Snacks & Munchies,Mital-Oza,2.0,3.0,1.0,3.0,1.0,1.0
2024-06-23,Cookies,3,712.86,4.0,37.0,Snacks & Munchies,Mital-Oza,3.0,4.0,2.0,4.0,0.0,0.0
2024-07-06,Cookies,1,951.27,4.0,14.0,Snacks & Munchies,"Roy, Seth and Patla",3.0,4.0,2.0,3.0,-2.0,0.0
2024-07-21,Cookies,1,237.62,3.0,11.0,Snacks & Munchies,Mital-Oza,1.0,4.0,2.0,1.0,0.0,-1.0
2024-08-13,Cookies,2,714.84,3.0,17.0,Snacks & Munchies,Raj and Sons,1.0,3.0,3.0,4.0,1.0,0.0
2024-08-22,Cookies,3,712.86,5.0,25.0,Snacks & Munchies,Mital-Oza,2.0,3.0,2.0,4.0,1.0,2.0
2024-09-11,Cookies,3,2853.81,4.0,15.0,Snacks & Munchies,"Roy, Seth and Patla",3.0,5.0,2.0,3.0,0.0,-1.0
2024-09-14,Cookies,2,475.24,4.0,34.0,Snacks & Munchies,Mital-Oza,3.0,4.0,3.0,4.0,-1.0,0.0
2024-09-28,Cookies,3,1072.26,2.0,12.0,Snacks & Munchies,Raj and Sons,2.0,4.0,3.0,4.0,1.0,-2.0
2024-10-01,Cookies,3,1072.26,4.0,6.0,Snacks & Munchies,Raj and Sons,3.0,2.0,1.0,4.0,0.0,2.0
2024-10-03,Cookies,3,1072.26,1.0,6.0,Snacks & Munchies,Raj and Sons,3.0,4.0,1.0,3.0,0.0,-3.0
2024-10-20,Cookies,3,712.86,2.0,6.0,Snacks & Munchies,Mital-Oza,3.0,1.0,2.0,3.0,0.0,1.0
2024-10-26,Cookies,1,237.62,4.0,18.0,Snacks & Munchies,Mital-Oza,3.0,2.0,3.0,5.0,-2.0,2.0
2023-04-19,Cough Syrup,1,785.67,4.0,47.0,Pharmacy,Kurian-Chhabra,1.0,4.0,1.0,3.0,0.0,0.0
2023-04-25,Cough Syrup,1,864.3,3.0,23.0,Pharmacy,Dalal PLC,1.0,4.0,1.0,4.0,0.0,-1.0
2023-04-28,Cough Syrup,2,1728.6,5.0,23.0,Pharmacy,Dalal PLC,1.0,3.0,1.0,4.0,1.0,2.0
2023-05-01,Cough Syrup,2,1755.78,1.0,21.0,Pharmacy,Pant LLC,2.0,5.0,3.0,3.5,0.0,-4.0
2023-05-05,Cough Syrup,4,1811.28,4.0,15.5,Pharmacy,Hayer-Banerjee,2.0,1.0,2.0,3.0,2.0,3.0
2023-05-07,Cough Syrup,3,652.2,4.0,16.0,Pharmacy,Edwin and Sons,4.0,4.0,2.0,4.0,-1.0,0.0
2023-05-08,Cough Syrup,3,271.68,5.0,22.0,Pharmacy,Ram-Suri,3.0,4.0,1.0,4.0,0.0,1.0
2023-05-09,Cough Syrup,3,271.68,4.0,20.0,Pharmacy,Ram-Suri,3.0,5.0,1.0,4.0,0.0,-1.0
2023-05-10,Cough Syrup,2,181.12,1.0,39.0,Pharmacy,Ram-Suri,3.0,4.0,1.0,3.0,-1.0,-3.0
2023-05-12,Cough Syrup,3,271.68,4.0,23.0,Pharmacy,Ram-Suri,2.0,1.0,2.0,5.0,1.0,3.0
2023-05-13,Cough Syrup,1,785.67,4.0,21.0,Pharmacy,Kurian-Chhabra,3.0,4.0,2.0,1.0,-2.0,0.0
2023-05-17,Cough Syrup,4,3210.8,2.5,14.5,Pharmacy,Pant LLC,1.0,4.0,4.0,4.0,3.0,-1.5
2023-05-18,Cough Syrup,3,652.2,3.0,23.0,Pharmacy,Edwin and Sons,4.0,2.5,3.0,4.0,-1.0,0.5
2023-05-20,Cough Syrup,1,90.56,3.0,7.0,Pharmacy,Ram-Suri,3.0,3.0,3.0,5.0,-2.0,0.0
2023-05-24,Cough Syrup,1,877.89,2.0,32.0,Pharmacy,Pant LLC,1.0,3.0,3.0,4.0,0.0,-1.0
2023-05-25,Cough Syrup,2,1571.34,4.0,15.0,Pharmacy,Kurian-Chhabra,1.0,2.0,2.0,1.0,1.0,2.0
2023-05-26,Cough Syrup,2,1154.26,3.0,12.0,Pharmacy,Hayer-Banerjee,2.0,4.0,3.0,4.0,0.0,-1.0
2023-05-27,Cough Syrup,1,217.4,5.0,36.0,Pharmacy,Edwin and Sons,2.0,3.0,1.0,4.0,-1.0,2.0
2023-06-01,Cough Syrup,3,2357.01,4.0,10.0,Pharmacy,Kurian-Chhabra,1.0,5.0,4.0,2.5,2.0,-1.0
2023-06-06,Cough Syrup,1,261.03,4.0,28.0,Pharmacy,Char-Divan,3.0,4.0,3.0,3.0,-2.0,0.0
2023-06-10,Cough Syrup,1,765.76,3.0,23.0,Pharmacy,Balan-Madan,1.0,4.0,1.0,3.0,0.0,-1.0
2023-06-13,Cough Syrup,1,90.56,5.0,14.0,Pharmacy,Ram-Suri,1.0,3.0,1.0,2.0,0.0,2.0
2023-06-24,Cough Syrup,4,3142.68,3.5,20.0,Pharmacy,Kurian-Chhabra,1.0,5.0,2.0,4.0,3.0,-1.5
2023-06-25,Cough Syrup,2,1571.34,4.0,6.0,Pharmacy,Kurian-Chhabra,4.0,3.5,2.0,3.0,-2.0,0.5
2023-06-26,Cough Syrup,4,3102.8599999999997,4.0,15.0,Pharmacy,Balan-Madan,2.0,4.0,1.0,5.0,2.0,0.0
2023-06-30,Cough Syrup,3,2357.01,4.0,10.0,Pharmacy,Kurian-Chhabra,4.0,4.0,3.0,4.0,-1.0,0.0
2023-07-01,Cough Syrup,1,765.76,3.0,16.0,Pharmacy,Balan-Madan,3.0,4.0,1.0,4.0,-2.0,-1.0
2023-07-05,Cough Syrup,2,181.12,4.0,24.0,Pharmacy,Ram-Suri,1.0,3.0,1.0,3.0,1.0,1.0
2023-07-14,Cough Syrup,5,4165.1900000000005,4.0,20.0,Pharmacy,Pant LLC,2.0,4.0,1.0,5.0,3.0,0.0
2023-07-19,Cough Syrup,1,261.03,3.0,16.0,Pharmacy,Char-Divan,5.0,4.0,4.0,3.5,-4.0,-1.0
2023-07-23,Cough Syrup,1,785.67,3.0,9.0,Pharmacy,Kurian-Chhabra,1.0,3.0,2.0,4.0,0.0,0.0
2023-07-24,Cough Syrup,2,1531.52,4.0,34.0,Pharmacy,Balan-Madan,1.0,3.0,4.0,4.0,1.0,1.0
2023-07-27,Cough Syrup,2,1531.52,2.0,22.0,Pharmacy,Balan-Madan,2.0,4.0,3.0,4.0,0.0,-2.0
2023-07-28,Cough Syrup,1,785.67,1.0,13.0,Pharmacy,Kurian-Chhabra,2.0,2.0,1.0,3.0,-1.0,-1.0
2023-08-01,Cough Syrup,3,2297.28,4.0,12.0,Pharmacy,Balan-Madan,1.0,1.0,2.0,4.0,2.0,3.0
2023-08-05,Cough Syrup,2,1154.26,4.0,25.0,Pharmacy,Hayer-Banerjee,3.0,4.0,5.0,4.0,-1.0,0.0
2023-08-13,Cough Syrup,3,2592.9,5.0,6.0,Pharmacy,Dalal PLC,2.0,4.0,1.0,3.0,1.0,1.0
2023-08-24,Cough Syrup,2,657.02,1.0,13.0,Pharmacy,"Savant, Batta and Mander",3.0,5.0,1.0,3.0,-1.0,-4.0
2023-08-25,Cough Syrup,1,577.13,1.0,12.0,Pharmacy,Hayer-Banerjee,2.0,1.0,2.0,4.0,-1.0,0.0
2023-08-26,Cough Syrup,1,261.03,4.0,16.0,Pharmacy,Char-Divan,1.0,1.0,2.0,2.0,0.0,3.0
2023-08-28,Cough Syrup,1,90.56,3.0,8.0,Pharmacy,Ram-Suri,1.0,4.0,1.0,1.0,0.0,-1.0
2023-08-31,Cough Syrup,2,1728.6,1.0,16.0,Pharmacy,Dalal PLC,1.0,3.0,3.0,4.0,1.0,-2.0
2023-09-05,Cough Syrup,3,783.0899999999999,4.0,17.0,Pharmacy,Char-Divan,2.0,1.0,2.0,4.0,1.0,3.0
2023-09-09,Cough Syrup,4,1676.32,3.5,30.5,Pharmacy,Hayer-Banerjee,3.0,4.0,3.0,5.0,1.0,-0.5
2023-09-11,Cough Syrup,1,328.51,4.0,15.0,Pharmacy,"Savant, Batta and Mander",4.0,3.5,2.0,1.0,-3.0,0.5
2023-09-14,Cough Syrup,3,2633.67,5.0,9.0,Pharmacy,Pant LLC,1.0,4.0,1.0,1.0,2.0,1.0
2023-09-15,Cough Syrup,2,657.02,2.0,14.0,Pharmacy,"Savant, Batta and Mander",3.0,5.0,1.0,4.0,-1.0,-3.0
2023-09-18,Cough Syrup,3,652.2,5.0,6.0,Pharmacy,Edwin and Sons,2.0,2.0,1.0,3.0,1.0,3.0
2023-09-26,Cough Syrup,1,765.76,4.0,24.0,Pharmacy,Balan-Madan,3.0,5.0,2.0,1.0,-2.0,-1.0
2023-09-27,Cough Syrup,1,261.03,3.0,48.0,Pharmacy,Char-Divan,1.0,4.0,3.0,4.0,0.0,-1.0
2023-10-02,Cough Syrup,1,864.3,5.0,11.0,Pharmacy,Dalal PLC,1.0,3.0,4.0,3.5,0.0,2.0
2023-10-04,Cough Syrup,1,90.56,2.0,16.0,Pharmacy,Ram-Suri,1.0,5.0,1.0,4.0,0.0,-3.0
2023-10-05,Cough Syrup,3,2297.28,4.0,18.0,Pharmacy,Balan-Madan,1.0,2.0,3.0,5.0,2.0,2.0
2023-10-07,Cough Syrup,3,783.0899999999999,1.0,36.0,Pharmacy,Char-Divan,3.0,4.0,2.0,2.0,0.0,-3.0
2023-10-08,Cough Syrup,3,2297.28,5.0,39.0,Pharmacy,Balan-Madan,3.0,1.0,3.0,5.0,0.0,4.0
2023-10-14,Cough Syrup,1,217.4,4.0,15.0,Pharmacy,Edwin and Sons,3.0,5.0,1.0,4.0,-2.0,-1.0
2023-10-22,Cough Syrup,3,1731.39,3.0,18.0,Pharmacy,Hayer-Banerjee,1.0,4.0,1.0,3.0,2.0,-1.0
2023-10-23,Cough Syrup,3,695.8299999999999,3.0,18.5,Pharmacy,Edwin and Sons,3.0,3.0,1.0,5.0,0.0,0.0
2023-10-24,Cough Syrup,3,1731.39,5.0,12.0,Pharmacy,Hayer-Banerjee,3.0,3.0,1.0,2.0,0.0,2.0
2023-10-29,Cough Syrup,3,783.0899999999999,4.0,24.0,Pharmacy,Char-Divan,3.0,5.0,3.0,4.0,0.0,-1.0
2023-10-31,Cough Syrup,2,1755.78,3.0,13.0,Pharmacy,Pant LLC,3.0,4.0,3.0,1.0,-1.0,-1.0
2023-11-04,Cough Syrup,3,271.68,3.0,22.0,Pharmacy,Ram-Suri,2.0,3.0,3.0,5.0,1.0,0.0
2023-11-07,Cough Syrup,5,1937.35,3.5,20.0,Pharmacy,Hayer-Banerjee,3.0,3.0,1.0,4.0,2.0,0.5
2023-11-11,Cough Syrup,2,434.8,4.0,5.0,Pharmacy,Edwin and Sons,5.0,3.5,3.0,3.0,-3.0,0.5
2023-11-15,Cough Syrup,5,833.32,2.5,11.0,Pharmacy,Edwin and Sons,2.0,4.0,3.0,3.0,3.0,-1.5
2023-11-16,Cough Syrup,2,434.8,4.0,30.0,Pharmacy,Edwin and Sons,5.0,2.5,3.0,5.0,-3.0,1.5
2023-11-17,Cough Syrup,3,2357.01,3.0,17.0,Pharmacy,Kurian-Chhabra,2.0,4.0,3.0,4.0,1.0,-1.0
2023-11-21,Cough Syrup,2,657.02,4.0,18.0,Pharmacy,"Savant, Batta and Mander",3.0,3.0,2.0,3.0,-1.0,1.0
2023-11-28,Cough Syrup,6,3722.1,2.6666666666666665,20.666666666666668,Pharmacy,Balan-Madan,2.0,4.0,3.0,3.0,4.0,-1.3333333333333335
2023-11-30,Cough Syrup,1,261.03,5.0,16.0,Pharmacy,Char-Divan,6.0,2.6666666666666665,5.0,3.5,-5.0,2.3333333333333335
2023-12-01,Cough Syrup,2,434.8,4.0,14.0,Pharmacy,Edwin and Sons,1.0,5.0,2.0,4.0,1.0,-1.0
2023-12-05,Cough Syrup,6,543.36,1.0,16.5,Pharmacy,Ram-Suri,2.0,4.0,5.0,2.5,4.0,-3.0
2023-12-07,Cough Syrup,4,1246.56,3.0,21.5,Pharmacy,Char-Divan,6.0,1.0,2.0,4.0,-2.0,2.0
2023-12-08,Cough Syrup,3,2297.28,3.0,24.0,Pharmacy,Balan-Madan,4.0,3.0,3.0,3.0,-1.0,0.0
2023-12-09,Cough Syrup,1,877.89,3.0,27.0,Pharmacy,Pant LLC,3.0,3.0,2.0,4.0,-2.0,0.0
2023-12-14,Cough Syrup,2,1531.52,4.0,27.0,Pharmacy,Balan-Madan,1.0,3.0,6.0,2.6666666666666665,1.0,1.0
2023-12-18,Cough Syrup,1,864.3,5.0,9.0,Pharmacy,Dalal PLC,2.0,4.0,1.0,5.0,-1.0,1.0
2023-12-19,Cough Syrup,2,1531.52,4.0,15.0,Pharmacy,Balan-Madan,1.0,5.0,2.0,4.0,1.0,-1.0
2023-12-21,Cough Syrup,5,2864.21,3.0,25.5,Pharmacy,Balan-Madan,2.0,4.0,6.0,1.0,3.0,-1.0
2023-12-25,Cough Syrup,3,2297.28,4.0,20.0,Pharmacy,Balan-Madan,5.0,3.0,4.0,3.0,-2.0,1.0
2023-12-27,Cough Syrup,1,877.89,4.0,16.0,Pharmacy,Pant LLC,3.0,4.0,3.0,3.0,-2.0,0.0
2023-12-28,Cough Syrup,3,2357.01,5.0,13.0,Pharmacy,Kurian-Chhabra,1.0,4.0,1.0,3.0,2.0,1.0
2023-12-30,Cough Syrup,4,2308.52,4.0,26.0,Pharmacy,Hayer-Banerjee,3.0,5.0,2.0,4.0,1.0,-1.0
2024-01-03,Cough Syrup,1,877.89,4.0,19.0,Pharmacy,Pant LLC,4.0,4.0,1.0,5.0,-3.0,0.0
2024-01-04,Cough Syrup,4,2921.41,3.0,27.0,Pharmacy,"Savant, Batta and Mander",1.0,4.0,2.0,4.0,3.0,-1.0
